,date,ticker,pe_exi,de_ratio,close_price,exp_ret,vol,mom,Mkt-RF,SMB,HML,RMW,CMA,RF,ret_excess
7139,2007-12-31,HON,20.73063973063973,2.630058961589101,39.4013786315918,0.026387839183200913,0.06052192478954476,0.3419319619173451,-0.87,0.15,-0.55,0.87,-1.05,0.0027,0.02368783918320091
7140,2008-01-31,HON,19.88888888888889,2.630058961589101,37.80154037475586,0.029291339634537217,0.06268976816736825,0.386351859951126,-6.36,-0.65,3.97,2.15,2.14,0.0021,0.027191339634537216
7141,2008-02-29,HON,18.20886075949367,2.6656907395358926,37.00239181518555,0.025078742123164466,0.06573241066062657,0.3169604265860906,-3.09,-0.66,-0.84,0.87,-0.92,0.0013,0.023778742123164467
7142,2008-03-31,HON,17.854430379746834,2.6656907395358926,36.28214645385742,0.021580757204349044,0.06708179549871013,0.2628082055574885,-0.93,0.56,0.3,0.79,0.5,0.0017000000000000001,0.019880757204349044
7143,2008-04-30,HON,18.79746835443038,2.6656907395358926,38.198516845703125,0.02056934629978228,0.06764640326109696,0.24736844866274876,4.6,-1.2,-0.94,1.63,-2.47,0.0018,0.01876934629978228
7144,2008-05-31,HON,17.797014925373134,2.8215564402944464,38.509613037109375,0.010279905428793035,0.048482836022779904,0.1164343714426832,1.86,3.02,-1.43,0.93,-0.06,0.0018,0.008479905428793035
7145,2008-06-30,HON,15.008955223880596,2.8215564402944464,32.47674560546875,0.004836045554056145,0.044222906641832295,0.04849347658394998,-8.44,1.18,-2.71,4.96,-0.55,0.0017000000000000001,0.003136045554056145
7146,2008-07-31,HON,15.176119402985075,2.8215564402944464,32.83845138549805,-0.005873299361486654,0.06405164818703088,-0.09015309237492009,-0.77,3.72,5.42,-1.36,1.06,0.0015,-0.007373299361486655
7147,2008-08-31,HON,14.212464589235129,2.7039118103494406,32.58161544799805,-0.006766418941153114,0.06370364123940148,-0.09969576412463943,1.53,3.46,1.59,1.86,0.84,0.0013,-0.008066418941153114
7148,2008-09-30,HON,11.770538243626062,2.7039118103494406,26.983583450317383,-0.005820973006103162,0.063586959751328,-0.08928189852507828,-9.24,0.25,5.91,2.42,1.78,0.0015,-0.007320973006103163
7149,2008-10-31,HON,8.626062322946176,2.7039118103494406,19.774967193603516,-0.025066200426495877,0.07589931242781518,-0.2878640435086868,-17.23,-3.34,-2.3,3.04,2.05,0.0008,-0.025866200426495876
7150,2008-11-30,HON,7.52972972972973,2.6891119331557025,18.284072875976562,-0.04864570504796494,0.10163617182995112,-0.4862304533706987,-7.86,-3.9,-6.31,4.53,2.75,0.0003,-0.048945705047964944
7151,2008-12-31,HON,8.872972972972972,2.6891119331557025,21.54580307006836,-0.050043452512684,0.10190080393919386,-0.4953845052450718,1.74,3.29,0.14,0.07,-1.5,0.0,-0.050043452512684
7152,2009-01-31,HON,8.867567567567567,2.6891119331557025,21.532678604125977,-0.0424628252405972,0.11552930585095873,-0.45317134023343386,-8.12,-2.14,-11.29,0.18,-1.16,0.0,-0.0424628252405972
7153,2009-02-28,HON,7.13563829787234,3.9380826492277725,17.780553817749023,-0.03912995285904744,0.11616297455433963,-0.43037563044638116,-10.1,-1.33,-6.95,1.2,-1.02,0.0001,-0.03922995285904744
7154,2009-03-31,HON,7.409574468085107,3.9380826492277725,18.46314239501953,-0.051889281569628354,0.12225647639177617,-0.5194755542680353,8.95,0.67,3.47,-2.52,-2.25,0.0002,-0.05208928156962835
7155,2009-04-30,HON,8.300531914893618,3.9380826492277725,20.6832275390625,-0.04706807778496865,0.1247663678568011,-0.49112320522435415,10.18,7.13,5.36,1.31,0.12,0.0001,-0.047168077784968655
7156,2009-05-31,HON,9.639534883720929,3.174936775093747,22.18592071533203,-0.041449276577301575,0.13103445383327442,-0.4585332298997594,5.21,-2.32,0.28,-0.78,-2.16,0.0,-0.041449276577301575
7157,2009-06-30,HON,9.127906976744185,3.174936775093747,21.00838279724121,-0.03607356444614588,0.13453059388505892,-0.42388616852751004,0.43,2.29,-2.73,-1.41,-0.33,0.0001,-0.03617356444614588
7158,2009-07-31,HON,10.087209302325583,3.174936775093747,23.216272354125977,-0.027441661950399543,0.12931197864736085,-0.35312536999693667,7.72,2.39,4.83,-0.46,3.13,0.0001,-0.027541661950399542
7159,2009-08-31,HON,11.935064935064934,3.3513969393075107,24.809797286987305,-0.019611806271243554,0.13459690054677295,-0.29301561509144025,3.33,-0.09,7.63,-3.03,3.34,0.0001,-0.019711806271243554
7160,2009-09-30,HON,12.061688311688311,3.3513969393075107,25.073013305664062,-0.013240183589671725,0.1369941836143565,-0.23853384966178148,4.08,2.73,1.04,1.31,0.36,0.0001,-0.013340183589671725
7161,2009-10-31,HON,11.652597402597403,3.3513969393075107,24.22261619567871,0.0019619018373981854,0.127596966901291,-0.07080490803495743,-2.59,-4.94,-4.21,4.17,-1.5,0.0,0.0019619018373981854
7162,2009-11-30,HON,13.219931271477662,3.3141795399404197,26.164037704467773,0.021397850973633947,0.09696522265510531,0.22491309131040427,5.56,-2.68,-0.34,1.0,0.13,0.0,0.021397850973633947
7163,2009-12-31,HON,13.470790378006873,3.3141795399404197,27.075401306152344,0.034359695687180176,0.09317233629520424,0.4309742627882813,2.75,6.24,-0.16,1.02,-0.09,0.0001,0.034259695687180174
7164,1996-02-29,JNJ,25.616438356164384,0.976008844665561,11.445937156677246,0.04544217985874497,0.050169732129854996,0.6829066806529953,1.33,1.77,-1.08,0.24,-1.9,0.0039000000000000003,0.04154217985874497
7165,1996-03-31,JNJ,25.273972602739725,0.976008844665561,11.292914390563965,0.04510895909865551,0.05064579088748437,0.6760488157098099,0.73,1.61,0.35,1.42,-0.95,0.0039000000000000003,0.04120895909865551
7166,1996-04-30,JNJ,25.34246575342466,0.976008844665561,11.323519706726074,0.03995666513385073,0.05334695861684413,0.5772123150778048,2.06,4.71,-4.02,-0.14,-2.11,0.0046,0.03535666513385073
7167,1996-05-31,JNJ,25.557742782152232,0.9777985639219786,11.968558311462402,0.03247942582596882,0.05158143296715177,0.4476686194358179,2.36,3.21,-0.83,0.12,-0.3,0.0042,0.02827942582596882
7168,1996-06-30,JNJ,25.98425196850394,0.9777985639219786,12.168286323547363,0.03536134084778608,0.051930873835765425,0.4966373209140096,-1.14,-3.65,2.35,3.51,1.22,0.004,0.03136134084778608
7169,1996-07-31,JNJ,25.065616797900265,0.9777985639219786,11.738093376159668,0.03501914699787636,0.05204898485670642,0.4906168302648404,-5.97,-3.81,5.14,2.95,2.6,0.0045000000000000005,0.03051914699787636
7170,1996-08-31,JNJ,24.873737373737377,0.9410124917817225,12.150284767150879,0.026826117976272823,0.05490987541593582,0.35274557735563894,2.77,2.57,-0.74,-0.37,-2.42,0.0040999999999999995,0.022726117976272824
7171,1996-09-30,JNJ,25.883838383838388,0.9410124917817225,12.643698692321777,0.032568200363002536,0.05149127942737003,0.4492161684355742,5.01,-1.39,-2.72,1.27,-2.22,0.0044,0.028168200363002535
7172,1996-10-31,JNJ,24.873737373737377,0.9410124917817225,12.150284767150879,0.029762663723517036,0.04990496601202567,0.40379956888199664,0.86,-3.77,4.94,1.4,3.25,0.0042,0.025562663723517037
7173,1996-11-30,JNJ,25.849514563106794,0.9106833203488226,13.18635368347168,0.018219477130465084,0.048303838570236256,0.2269437705130688,6.25,-3.8,1.39,2.12,-0.79,0.0040999999999999995,0.014119477130465085
7174,1996-12-31,JNJ,24.150485436893202,0.9106833203488226,12.319643020629883,0.01972441250771421,0.05021260108118755,0.24770595675650986,-1.7,3.25,1.31,0.37,1.49,0.0046,0.015124412507714211
7175,1997-01-31,JNJ,28.033980582524272,0.9106833203488226,14.300697326660156,0.015329379175247432,0.05537852034383369,0.1810355672482027,4.99,-1.82,-1.42,1.19,-0.02,0.0045000000000000005,0.010829379175247431
7176,1997-02-28,JNJ,27.12264150943396,0.8466223698781838,14.283369064331055,0.018495825040820767,0.0626866742565833,0.2210034472246325,-0.49,-2.59,5.67,0.67,3.47,0.0039000000000000003,0.014595825040820767
7177,1997-03-31,JNJ,24.941037735849054,0.8466223698781838,13.13449478149414,0.020289678936426126,0.061699681570840076,0.24789860968252198,-5.03,-0.43,3.39,0.5,1.66,0.0043,0.015989678936426124
7178,1997-04-30,JNJ,28.83254716981132,0.8466223698781838,15.183841705322266,0.014700910036502488,0.06776494672144848,0.16307397074301266,4.04,-5.7,0.07,3.26,-0.72,0.0043,0.010400910036502488
7179,1997-05-31,JNJ,27.27272727272727,0.8599748415952292,14.957674026489258,0.027477385967085998,0.07884601334023873,0.34091184530753216,6.74,4.75,-4.13,-1.02,-2.96,0.0049,0.022577385967086
7180,1997-06-30,JNJ,29.261363636363633,0.8599748415952292,16.048341751098633,0.0214890706372106,0.07913122970410165,0.249747349450113,4.1,1.19,1.58,0.56,0.66,0.0037,0.0177890706372106
7181,1997-07-31,JNJ,28.23863636363636,0.8599748415952292,15.487421035766602,0.026174838008782897,0.0804744803397171,0.31886621701552254,7.33,-2.76,0.26,0.07,-2.58,0.0043,0.0218748380087829
7182,1997-08-31,JNJ,24.754146925764193,0.8361855437964423,14.184778213500977,0.026208310988296468,0.08044664000302813,0.3194153888076834,-4.15,7.61,1.18,-1.11,-0.04,0.0040999999999999995,0.022108310988296468
7183,1997-09-30,JNJ,25.190828148471617,0.8361855437964423,14.435004234313965,0.01627285819723685,0.08638942009205838,0.16744409578370445,5.35,2.49,0.37,-1.63,-0.91,0.0044,0.011872858197236848
7184,1997-10-31,JNJ,25.054585152838428,0.8361855437964423,14.356815338134766,0.01435879259347612,0.0860550023125341,0.14167575371596008,-3.8,-0.52,2.27,1.0,1.94,0.0042,0.010158792593476119
7185,1997-11-30,JNJ,26.55569470886076,0.8145228035021997,15.806719779968262,0.01715944884811151,0.08469585439055455,0.18160319805420455,2.98,-5.11,1.2,2.81,1.84,0.0039000000000000003,0.013259448848111508
7186,1997-12-31,JNJ,27.79535864978903,0.8145228035021997,16.54446792602539,0.018469407983598567,0.08595725249926339,0.19871802011355544,1.32,-2.03,3.84,0.74,1.92,0.0048,0.013669407983598569
7187,1998-01-31,JNJ,28.24345842194093,0.8145228035021997,16.811317443847656,0.027836151266212566,0.08198036337951514,0.34293403618277085,0.15,-1.36,-1.63,0.87,-0.73,0.0043,0.023536151266212564
7188,1998-02-28,JNJ,31.275933609958503,0.735820050165871,18.99077033996582,0.015779876887094185,0.07047939685035638,0.17555927937213678,7.04,0.2,-0.85,-0.31,-2.54,0.0039000000000000003,0.011879876887094184
7189,1998-03-31,JNJ,30.471782763485475,0.735820050165871,18.50262451171875,0.026684352909681724,0.0773949600428565,0.3295721936773488,4.76,-0.65,1.39,-0.26,-0.37,0.0039000000000000003,0.022784352909681723
7190,1998-04-30,JNJ,29.668049792531118,0.735820050165871,18.014467239379883,0.031245188926500928,0.07192819266107248,0.4087046985460028,0.73,0.0,0.94,-1.69,-0.36,0.0043,0.026945188926500926
7191,1998-05-31,JNJ,13.923891129032258,0.7536887584576506,17.460811614990234,0.016044273732241526,0.061708856394218185,0.18642354082665524,-3.07,-2.95,3.44,1.1,2.61,0.004,0.012044273732241526
7192,1998-06-30,JNJ,14.919354838709678,0.7536887584576506,18.709138870239258,0.01472438565628296,0.06259382230857441,0.16734805051026314,3.18,-3.66,-1.96,-0.26,-2.97,0.0040999999999999995,0.01062438565628296
7193,1998-07-31,JNJ,15.574596774193548,0.7536887584576506,19.53082275390625,0.014605731440887207,0.06247471919307948,0.1657988819286249,-2.46,-5.27,-1.78,1.74,0.45,0.004,0.010605731440887207
7194,1998-08-31,JNJ,13.529411764705884,0.724367325989972,17.50277328491211,0.021178297557220383,0.060916416931551226,0.26107650258889636,-16.08,-5.17,3.53,3.37,5.91,0.0043,0.01687829755722038
7195,1998-09-30,JNJ,15.343137254901961,0.724367325989972,19.849159240722656,0.019534241477999776,0.0641943639810215,0.23391236870049092,6.15,-0.78,-3.42,-1.88,-2.99,0.0046,0.014934241477999776
7196,1998-10-31,JNJ,15.980392156862747,0.724367325989972,20.67357635498047,0.029235699167922884,0.07218206445653873,0.3750712447689146,7.13,-3.43,-2.23,0.93,0.31,0.0032,0.026035699167922883
7197,1998-11-30,JNJ,15.505725190839694,0.6981913229289884,20.671348571777344,0.03314825958484848,0.07140125092653805,0.4399834411791199,6.1,0.75,-3.25,-0.86,-1.18,0.0031,0.030048259584848483
7198,1998-12-31,JNJ,16.006679389312975,0.6981913229289884,21.339183807373047,0.0247233901813184,0.0685771984816451,0.3077570083815866,6.16,-1.56,-4.19,-0.76,-3.39,0.0038,0.020923390181318398
7199,1999-01-31,JNJ,16.245229007633586,0.6981913229289884,21.657217025756836,0.023526241739358227,0.06828395442700261,0.2898078017852297,3.5,-0.75,-4.6,-2.77,-6.8,0.0034999999999999996,0.020026241739358228
7200,1999-02-28,JNJ,38.2847533632287,0.9286975717439293,21.785810470581055,0.023424115951097595,0.06829693836387829,0.28825222045180077,-4.08,-5.22,1.92,-1.23,4.1,0.0034999999999999996,0.019924115951097596
7201,1999-03-31,JNJ,41.92825112107624,0.9286975717439293,23.859127044677734,0.013115421529957372,0.05958759430784082,0.14717887060816648,3.45,-4.23,-2.74,-4.07,-1.42,0.0043,0.008815421529957372
7202,1999-04-30,JNJ,43.7219730941704,0.9286975717439293,24.879833221435547,0.023188136664093213,0.06257044313323214,0.28949960745117065,4.33,4.52,2.46,-2.53,0.89,0.0037,0.019488136664093214
7203,1999-05-31,JNJ,20.135869565217394,0.7906723330064291,23.705535888671875,0.028951775825196147,0.06074804921117271,0.38110291527511153,-2.46,3.71,2.35,0.93,3.34,0.0034000000000000002,0.025551775825196146
7204,1999-06-30,JNJ,21.304347826086957,0.7906723330064291,25.081159591674805,0.027579707625037236,0.06238262343626784,0.35764226837660273,4.77,2.29,-3.19,1.13,-3.21,0.004,0.023579707625037236
7205,1999-07-31,JNJ,19.796195652173914,0.7906723330064291,23.305627822875977,0.026457753998577194,0.061637663535194814,0.3405833248462098,-3.49,2.57,-0.44,0.36,3.22,0.0038,0.022657753998577192
7206,1999-08-31,JNJ,21.48109243697479,0.8305660778135732,26.246416091918945,0.016898561865329315,0.06731688834740852,0.1932742474054121,-1.38,-1.73,-1.87,-0.24,0.64,0.0039000000000000003,0.012998561865329314
7207,1999-09-30,JNJ,19.301470588235293,0.8305660778135732,23.58327865600586,0.03606706311604411,0.0623799411628883,0.49955756523134,-2.79,2.59,-3.49,-0.75,-1.23,0.0039000000000000003,0.03216706311604411
7208,1999-10-31,JNJ,22.006302521008404,0.8305660778135732,26.888151168823242,0.016440008050531602,0.06570906667464183,0.18812481526281788,6.12,-6.91,-3.37,-1.74,-1.19,0.0039000000000000003,0.012540008050531602
7209,1999-11-30,JNJ,21.002024291497975,0.8672937521574042,26.70346450805664,0.02465685424326162,0.07468439444683884,0.30060472881585487,3.37,5.8,-6.12,-4.28,-1.74,0.0036,0.021056854243261623
7210,1999-12-31,JNJ,18.87651821862348,0.8672937521574042,24.000959396362305,0.024093442518841834,0.07491335104582483,0.29181046971047464,7.72,5.39,-8.33,-7.6,-5.63,0.0044,0.019693442518841833
7211,2000-01-31,JNJ,17.42155870445344,0.8672937521574042,22.151010513305664,0.012967477758717502,0.08305459360036258,0.12473652286876913,-4.74,4.42,-1.88,-6.29,4.72,0.0040999999999999995,0.008867477758717502
7212,2000-02-29,JNJ,24.489795918367346,0.798741750447172,18.598323822021484,0.005302324244086933,0.08700999253492149,0.022800412765941358,2.45,18.28,-9.59,-18.65,-0.48,0.0043,0.0010023242440869327
7213,2000-03-31,JNJ,23.89455782312925,0.798741750447172,18.14629364013672,-0.008557886623480318,0.09928137259732749,-0.1463102165909257,5.2,-15.32,8.13,11.79,-1.59,0.004699999999999999,-0.013257886623480318
7214,2000-04-30,JNJ,28.06122448979592,0.798741750447172,21.31058692932129,-0.01851397809811825,0.09377152133815773,-0.23944016869700935,-6.4,-5.01,7.26,7.66,5.65,0.0046,-0.02311397809811825
7215,2000-05-31,JNJ,14.966555183946488,0.8012001701028493,23.202651977539062,-0.007547619444130803,0.10817947946174997,-0.14345941390954042,-4.42,-3.81,4.75,4.13,1.37,0.005,-0.012547619444130803
7216,2000-06-30,JNJ,17.035953177257525,0.8012001701028493,26.410829544067383,0.0037843786822730854,0.11074033070244965,-0.021213775275720548,4.64,9.92,-8.42,-8.31,-2.95,0.004,-0.0002156213177269147
7217,2000-07-31,JNJ,15.562290969899664,0.8012001701028493,24.12624168395996,0.010470884594855364,0.11658174469595832,0.05301469206527187,-2.51,-1.03,8.31,5.83,2.94,0.0048,0.005670884594855365
7218,2000-08-31,JNJ,15.071721311475411,0.7615172496478134,23.91753387451172,0.009161677890331316,0.11766050038936764,0.03521097424710873,7.03,-1.03,-1.39,-3.22,1.1,0.005,0.0041616778903313155
7219,2000-09-30,JNJ,15.399590163934427,0.7615172496478134,24.433671951293945,-0.002074510976517868,0.1117595023614089,-0.08873143705605846,-5.45,0.19,7.17,2.56,5.53,0.0051,-0.0071745109765178686
7220,2000-10-31,JNJ,15.102459016393443,0.7615172496478134,23.962244033813477,0.008179373322931885,0.10736982259537327,0.036059163261064286,-2.76,-2.65,5.71,9.61,3.8,0.005600000000000001,0.0025793733229318837
7221,2000-11-30,JNJ,15.873015873015873,0.7215873288652117,26.09923553466797,-0.005106497692688718,0.09910282570746498,-0.108817713670189,-10.72,-0.58,12.3,13.07,8.43,0.0051,-0.010206497692688717
7222,2000-12-31,JNJ,16.6765873015873,0.7215873288652117,27.42051887512207,0.0028976948549822947,0.10275894448928471,-0.022627362573360843,1.19,3.26,7.61,1.71,4.79,0.005,-0.0021023051450177054
7223,2001-01-31,JNJ,14.782539682539682,0.7215873288652117,24.30622673034668,0.015550165984089195,0.09801349388392147,0.14247594949383768,3.13,5.48,-5.07,-4.69,-5.03,0.0054,0.010150165984089195
7224,2001-02-28,JNJ,28.626470588235293,0.6653019991492982,25.48765754699707,0.012508739103949193,0.10164799484712125,0.09729651907963399,-10.05,2.83,12.47,9.1,9.07,0.0038,0.008708739103949193
7225,2001-03-31,JNJ,25.726470588235294,0.6653019991492982,22.905637741088867,0.02992465208766103,0.08603726370925853,0.37042766815460104,-7.26,2.33,6.42,3.35,3.92,0.0042,0.025724652087661032
7226,2001-04-30,JNJ,28.376470588235296,0.6653019991492982,25.26507568359375,0.023508000112113004,0.09303603411465482,0.26227637419165495,7.94,-0.86,-4.67,-3.06,-3.2,0.0039000000000000003,0.019608000112113003
7227,2001-05-31,JNJ,14.513473053892216,0.6491076759769123,25.479238510131836,0.01756050247010422,0.08439459857628338,0.1855645162373012,0.72,3.6,3.36,0.25,1.91,0.0032,0.014360502470104222
7228,2001-06-30,JNJ,14.970059880239521,0.6491076759769123,26.259790420532227,0.010868120785956956,0.08136284176370528,0.09811751410125802,-1.94,6.57,-1.12,1.6,-1.51,0.0028000000000000004,0.008068120785956956
7229,2001-07-31,JNJ,16.197604790419163,0.6491076759769123,28.435855865478516,0.0018987133255109756,0.07135933139761354,-0.0057188329992869935,-2.13,-2.82,5.21,7.42,3.06,0.003,-0.0011012866744890245
7230,2001-08-31,JNJ,30.824561403508774,0.6240433474412275,27.79637908935547,0.01601277661830113,0.06899563554793234,0.17862766351974946,-6.46,2.72,2.31,4.05,6.56,0.0031,0.012912776618301128
7231,2001-09-30,JNJ,32.39766081871345,0.6240433474412275,29.214946746826172,0.01485963162366181,0.06955865636030698,0.16217580103345575,-9.25,-5.73,1.45,4.99,3.22,0.0028000000000000004,0.01205963162366181
7232,2001-10-31,JNJ,33.86549707602339,0.6240433474412275,30.538578033447266,0.017314161378570243,0.07033272777516571,0.195683841751793,2.46,5.27,-7.65,-2.98,-4.56,0.0022,0.015114161378570242
7233,2001-11-30,JNJ,32.7247191011236,0.5976331360946746,30.810306549072266,0.022697564511386787,0.06974580734020878,0.2744456650367899,7.54,-0.3,2.21,-3.73,-1.64,0.0017000000000000001,0.020997564511386787
7234,2001-12-31,JNJ,33.20224719101124,0.5976331360946746,31.259918212890625,0.01600725344491048,0.06656673615449614,0.18050609214766156,1.6,5.16,0.84,0.34,-0.26,0.0015,0.01450725344491048
7235,2002-01-31,JNJ,32.30898876404494,0.5976331360946746,30.418895721435547,0.01300454782086676,0.06566985319484334,0.14001920807019963,-1.44,1.26,3.44,4.69,2.86,0.0014000000000000002,0.01160454782086676
7236,2002-02-28,JNJ,33.097826086956516,0.5882474311888747,32.31211471557617,0.02022713649037732,0.054257047360517105,0.25148572252299073,-2.29,-0.36,2.16,8.07,5.11,0.0013,0.01892713649037732
7237,2002-03-31,JNJ,35.29891304347826,0.5882474311888747,34.46094512939453,0.021363149663328057,0.05504228246448291,0.2677553696723751,4.24,4.25,1.06,-1.78,0.59,0.0013,0.020063149663328058
7238,2002-04-30,JNJ,34.70652173913043,0.5882474311888747,33.882606506347656,0.03534706853061984,0.04041795453084302,0.5044743795793725,-5.2,6.72,3.88,4.56,5.37,0.0015,0.03384706853061984
7239,2002-05-31,JNJ,31.953125000000004,0.5883094458745141,32.66143798828125,0.025364626710725712,0.03682090437040184,0.3410847024831922,-1.38,-3.01,1.53,2.36,2.44,0.0014000000000000002,0.02396462671072571
7240,2002-06-30,JNJ,27.21875,0.5883094458745141,27.822124481201172,0.02165481026873453,0.04071394979077119,0.2818843850177628,-7.21,3.89,-0.05,3.93,2.52,0.0013,0.020354810268734532
7241,2002-07-31,JNJ,27.604166666666668,0.5883094458745141,28.00314712524414,0.0067547446959596675,0.0634809883917626,0.0594952981592487,-8.18,-6.43,-3.85,3.79,-0.99,0.0015,0.005254744695959667
7242,2002-08-31,JNJ,27.42929292929293,0.6262702899092765,29.019798278808594,0.00039137830146811675,0.05881349454108242,-0.015217011307181671,0.5,-1.31,3.28,1.36,-1.46,0.0014000000000000002,-0.0010086216985318835
7243,2002-09-30,JNJ,27.31313131313131,0.6262702899092765,28.896896362304688,0.005290818701836453,0.05918195406572812,0.044013617224037294,-10.35,3.08,1.45,3.28,-2.2,0.0014000000000000002,0.0038908187018364526
7244,2002-10-31,JNJ,29.671717171717173,0.6262702899092765,31.39223861694336,0.0006850381572138057,0.05742288325520009,-0.01088656389750342,7.84,-4.31,-3.94,-3.39,0.77,0.0014000000000000002,-0.0007149618427861945
7245,2002-11-30,JNJ,27.679611650485437,0.6729539224644302,30.571508407592773,0.004105592247535243,0.06140685696989623,0.027953514487843112,5.96,2.93,-1.26,-9.22,5.12,0.0012,0.0029055922475352434
7246,2002-12-31,JNJ,26.07281553398058,0.6729539224644302,28.79684829711914,0.0011854052298750546,0.06198869915284,-0.007750592844610438,-5.76,0.61,2.14,6.3,-1.68,0.0011,8.540522987505452e-05
7247,2003-01-31,JNJ,26.024271844660195,0.6729539224644302,28.74323272705078,-0.004868126127216867,0.06407229914507033,-0.07879322968784319,-2.57,0.69,-0.81,-0.97,0.7,0.001,-0.005868126127216867
7248,2003-02-28,JNJ,24.28240740740741,0.7868440763096445,28.237051010131836,-0.002781265684468931,0.06369604298721429,-0.055086253285781206,-1.88,-0.94,-1.37,0.84,-0.61,0.0009,-0.0036812656844689307
7249,2003-03-31,JNJ,26.791666666666664,0.7868440763096445,31.154966354370117,-0.009435325765954128,0.06037014140856807,-0.12611566099324156,1.09,0.66,-1.94,1.86,-0.78,0.001,-0.010435325765954129
7250,2003-04-30,JNJ,26.09259259259259,0.7868440763096445,30.342052459716797,-0.006365818206401123,0.06531599364714803,-0.09593407152970035,8.22,1.01,1.15,-4.67,1.07,0.001,-0.007365818206401123
7251,2003-05-31,JNJ,24.048672566371685,0.7590757256722045,29.38715362548828,-0.007141664682847743,0.06550599263990872,-0.10449473673070464,6.05,4.82,0.39,-7.01,2.9,0.0009,-0.008041664682847742
7252,2003-06-30,JNJ,22.87610619469027,0.7590757256722045,27.954296112060547,-0.006760829093850118,0.06533576741129693,-0.10024924083158138,1.42,1.66,0.11,0.5,-0.39,0.001,-0.007760829093850118
7253,2003-07-31,JNJ,22.915929203539825,0.7590757256722045,28.002962112426758,0.0015231718158983294,0.050363440339557135,0.004750594475583014,2.35,4.54,-1.24,-4.14,1.78,0.0007000000000000001,0.0008231718158983293
7254,2003-08-31,JNJ,23.386792452830186,0.7893517773845906,26.93476104736328,0.0011260455914965477,0.05033935692464403,-6.606858027558005e-06,2.34,2.48,1.53,-2.25,2.14,0.0007000000000000001,0.0004260455914965476
7255,2003-09-30,JNJ,23.358490566037737,0.7893517773845906,26.90217399597168,-0.0050781953901890735,0.05019723902936615,-0.07184878445443532,-1.24,0.54,0.17,1.01,0.35,0.0008,-0.005878195390189074
7256,2003-10-31,JNJ,23.740566037735846,0.7893517773845906,27.342208862304688,-0.004826090833859144,0.0502094535417721,-0.0690289483452996,6.08,2.71,1.97,-1.35,1.55,0.0007000000000000001,-0.005526090833859144
7257,2003-11-30,JNJ,22.00892857142857,0.804412432410121,26.91094398498535,-0.010659127899278522,0.042057996776893626,-0.1290137286498818,1.35,2.33,1.78,0.19,1.81,0.0007000000000000001,-0.011359127899278523
7258,2003-12-31,JNJ,23.062499999999996,0.804412432410121,28.199180603027344,-0.009794835780649047,0.04181672094024302,-0.11973777589915324,4.29,-2.49,1.6,0.56,0.94,0.0008,-0.010594835780649048
7259,2004-01-31,JNJ,23.848214285714285,0.804412432410121,29.15989112854004,-0.0009681824696983107,0.04188389408036342,-0.020754621753228064,2.15,2.45,2.49,-3.66,3.38,0.0007000000000000001,-0.0016681824696983109
7260,2004-02-29,JNJ,22.4625,0.7962335777289814,29.557180404663086,0.0020260337422538153,0.043081391961157914,0.014495878227960501,1.4,-0.92,0.88,2.16,-1.23,0.0006,0.0014260337422538154
7261,2004-03-31,JNJ,21.133333333333333,0.7962335777289814,27.808185577392578,0.0046289485289743955,0.04272927488807602,0.04675167368071009,-1.32,2.1,0.27,1.56,-0.98,0.0009,0.0037289485289743957
7262,2004-04-30,JNJ,22.512500000000003,0.7962335777289814,29.62295913696289,-0.008913523869015108,0.033317314400057405,-0.10742366847422657,-1.83,-2.02,-3.07,3.47,-2.81,0.0008,-0.009713523869015108
7263,2004-05-31,JNJ,21.933070866141733,0.7950216983456195,30.70335578918457,-0.0013007736159278878,0.03898913842262043,-0.023699560987464507,1.17,-0.38,-0.25,-1.18,0.03,0.0006,-0.0019007736159278878
7264,2004-06-30,JNJ,21.92913385826772,0.7950216983456195,30.69784164428711,0.004361120800679574,0.039142512127646856,0.044788351416066075,1.86,2.56,1.18,1.2,-0.39,0.0008,0.0035611208006795744
7265,2004-07-31,JNJ,21.75984251968504,0.7950216983456195,30.46085548400879,0.008409317531497032,0.0354911332488518,0.09814396761157917,-4.06,-2.96,3.24,5.32,-1.66,0.001,0.007409317531497032
7266,2004-08-31,JNJ,19.62837837837838,0.7449911383408455,32.1834602355957,0.007620911302014588,0.03575682128045324,0.08777262068612735,0.08,-1.14,0.97,1.23,-1.47,0.0011,0.006520911302014588
7267,2004-09-30,JNJ,19.030405405405403,0.7449911383408455,31.203033447265625,0.015512363510968066,0.035183076241936874,0.19486711536081103,1.6,3.27,0.0,-1.49,-1.88,0.0011,0.014412363510968066
7268,2004-10-31,JNJ,19.722972972972975,0.7449911383408455,32.338584899902344,0.013074544039559452,0.03739128043985315,0.15987033062599165,1.43,0.19,-0.22,-0.52,0.49,0.0011,0.011974544039559451
7269,2004-11-30,JNJ,19.77704918032787,0.7052459633278598,33.571067810058594,0.014744168211924646,0.03799363676976784,0.18273490860813024,4.54,4.11,1.41,-0.58,-0.22,0.0015,0.013244168211924647
7270,2004-12-31,JNJ,20.79344262295082,0.7052459633278598,35.296409606933594,0.01923455985195302,0.037235706546480105,0.24748755854826876,3.43,-0.05,-0.22,-1.16,0.46,0.0016,0.01763455985195302
