gvkey,permno,adate,qdate,public_date,CAPEI,bm,evm,pe_op_basic,pe_op_dil,pe_exi,pe_inc,ps,pcf,dpr,npm,opmbd,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,pretret_noa,pretret_earnat,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,invt_act,rect_act,debt_at,debt_ebitda,short_debt,curr_debt,lt_debt,profit_lct,ocf_lct,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,intcov,intcov_ratio,cash_ratio,quick_ratio,curr_ratio,cash_conversion,inv_turn,at_turn,rect_turn,pay_turn,sale_invcap,sale_equity,sale_nwc,rd_sale,adv_sale,staff_sale,accrual,ptb,PEG_trailing,divyield,TICKER,cusip
117768,86580,2023-01-31,2023-10-31,2024-02-29,323.853,0.034,37.991,10.328,10.423,10.437,10.437,44.078,104.984,0.021,0.421,0.495,0.460,0.733,0.468,0.455,0.505,0.782,0.580,-0.045,0.791,0.556,0.791,0.935,0.692,0.695,0.727,0.273,0.312,0.273,0.026,0.022,0.768,0.172,0.213,0.243,0.519,0.126,0.406,0.492,2.670,2.266,0.296,0.930,4.124,0.371,0.433,0.329,0.763,74.213,80.047,1.892,2.722,3.290,140.464,2.540,0.948,7.709,7.409,1.215,1.671,2.357,0.182,0.000,0.000,0.001,58.708,0.212,.020%,NVDA,67066G10
117768,86580,2024-01-31,2024-01-31,2024-03-31,218.213,0.029,44.289,74.984,75.738,75.738,75.738,36.541,79.250,0.013,0.488,0.566,0.541,0.752,0.555,0.513,0.645,0.905,0.748,0.120,0.915,0.911,0.915,1.093,0.851,0.697,0.818,0.182,0.210,0.182,0.025,0.022,1.142,0.119,0.225,0.168,0.321,0.134,0.467,0.421,3.243,2.642,1.235,0.962,4.325,0.220,0.346,0.242,0.529,116.798,128.296,2.444,3.674,4.171,120.501,2.895,1.140,8.813,7.829,1.159,1.418,1.807,0.142,0.000,0.000,0.031,51.246,0.347,.018%,NVDA,67066G10
117768,86580,2024-01-31,2024-01-31,2024-04-30,208.335,0.029,44.289,71.703,72.424,72.424,72.424,34.886,75.662,0.013,0.488,0.566,0.541,0.752,0.555,0.513,0.645,0.905,0.748,0.120,0.915,0.911,0.915,1.093,0.851,0.697,0.818,0.182,0.210,0.182,0.025,0.022,1.142,0.119,0.225,0.168,0.321,0.134,0.467,0.421,3.243,2.642,1.235,0.962,4.325,0.220,0.346,0.242,0.529,116.798,128.296,2.444,3.674,4.171,120.501,2.895,1.140,8.813,7.829,1.159,1.418,1.807,0.142,0.000,0.000,0.031,44.150,0.332,.019%,NVDA,67066G10
117768,86580,2024-01-31,2024-01-31,2024-05-31,264.350,0.029,44.289,90.982,91.897,91.897,91.897,44.266,96.005,0.013,0.488,0.566,0.541,0.752,0.555,0.513,0.645,0.905,0.748,0.120,0.915,0.911,0.915,1.093,0.851,0.697,0.818,0.182,0.210,0.182,0.025,0.022,1.142,0.119,0.225,0.168,0.321,0.134,0.467,0.421,3.243,2.642,1.235,0.962,4.325,0.220,0.346,0.242,0.529,116.798,128.296,2.444,3.674,4.171,120.501,2.895,1.140,8.813,7.829,1.159,1.418,1.807,0.142,0.000,0.000,0.031,54.758,0.422,.015%,NVDA,67066G10
117768,86580,2024-01-31,2024-04-30,2024-06-30,324.506,0.023,29.651,7.153,7.225,7.225,7.225,38.048,74.900,0.009,0.534,0.618,0.598,0.772,0.613,0.553,0.921,1.313,1.101,0.120,1.328,1.014,1.328,1.680,1.265,0.999,0.799,0.201,0.231,0.201,0.027,0.023,0.980,0.127,0.237,0.180,0.225,0.133,0.484,0.410,4.352,3.579,1.235,0.971,4.460,0.248,0.380,0.261,0.612,168.051,187.220,2.025,3.075,3.522,95.973,3.592,1.294,8.455,7.995,1.668,2.087,2.793,0.119,0.000,0.000,0.036,52.088,0.032,.032%,NVDA,67066G10
117768,86580,2024-01-31,2024-04-30,2024-07-31,307.294,0.023,29.651,6.776,6.843,6.843,6.843,36.030,70.927,0.009,0.534,0.618,0.598,0.772,0.613,0.553,0.921,1.313,1.101,0.120,1.328,1.014,1.328,1.680,1.265,0.999,0.799,0.201,0.231,0.201,0.027,0.023,0.980,0.127,0.237,0.180,0.225,0.133,0.484,0.410,4.352,3.579,1.235,0.971,4.460,0.248,0.380,0.261,0.612,168.051,187.220,2.025,3.075,3.522,95.973,3.592,1.294,8.455,7.995,1.668,2.087,2.793,0.119,0.000,0.000,0.036,56.379,0.030,.034%,NVDA,67066G10
117768,86580,2024-01-31,2024-04-30,2024-08-31,313.057,0.023,29.651,6.912,6.981,6.981,6.981,36.706,72.257,0.009,0.534,0.618,0.598,0.772,0.613,0.553,0.921,1.313,1.101,0.120,1.328,1.014,1.328,1.680,1.265,0.999,0.799,0.201,0.231,0.201,0.027,0.023,0.980,0.127,0.237,0.180,0.225,0.133,0.484,0.410,4.352,3.579,1.235,0.971,4.460,0.248,0.380,0.261,0.612,168.051,187.220,2.025,3.075,3.522,95.973,3.592,1.294,8.455,7.995,1.668,2.087,2.793,0.119,0.000,0.000,0.036,58.887,0.031,.034%,NVDA,67066G10
117768,86580,2024-01-31,2024-07-31,2024-09-30,251.033,0.020,30.906,56.405,56.907,56.907,56.907,30.932,61.214,0.010,0.550,0.635,0.619,0.776,0.635,0.567,0.993,1.370,1.209,0.120,1.387,1.103,1.387,1.762,1.320,1.060,0.826,0.174,0.195,0.174,0.026,0.023,1.120,0.119,0.235,0.154,0.177,0.109,0.496,0.392,5.002,3.979,1.235,0.961,4.403,0.208,0.350,0.230,0.537,212.187,237.378,2.259,3.429,3.891,89.596,3.812,1.365,8.598,8.329,1.734,2.099,2.724,0.110,0.000,0.000,0.065,50.615,,.033%,NVDA,67066G10
117768,86580,2024-01-31,2024-07-31,2024-10-31,274.187,0.020,30.906,61.663,62.212,62.212,62.212,33.784,66.860,0.010,0.550,0.635,0.619,0.776,0.635,0.567,0.993,1.370,1.209,0.120,1.387,1.103,1.387,1.762,1.320,1.060,0.826,0.174,0.195,0.174,0.026,0.023,1.120,0.119,0.235,0.154,0.177,0.109,0.496,0.392,5.002,3.979,1.235,0.961,4.403,0.208,0.350,0.230,0.537,212.187,237.378,2.259,3.429,3.891,89.596,3.812,1.365,8.598,8.329,1.734,2.099,2.724,0.110,0.000,0.000,0.065,55.284,,.030%,NVDA,67066G10
117768,86580,2024-01-31,2024-07-31,2024-11-30,285.316,0.020,30.906,64.213,64.784,64.784,64.784,35.156,69.574,0.010,0.550,0.635,0.619,0.776,0.635,0.567,0.993,1.370,1.209,0.120,1.387,1.103,1.387,1.762,1.320,1.060,0.826,0.174,0.195,0.174,0.026,0.023,1.120,0.119,0.235,0.154,0.177,0.109,0.496,0.392,5.002,3.979,1.235,0.961,4.403,0.208,0.350,0.230,0.537,212.187,237.378,2.259,3.429,3.891,89.596,3.812,1.365,8.598,8.329,1.734,2.099,2.724,0.110,0.000,0.000,0.065,57.528,,.029%,NVDA,67066G10
117768,86580,2024-01-31,2024-10-31,2024-12-31,220.725,0.020,33.719,52.294,53.016,53.016,53.016,29.035,55.780,0.011,0.557,0.642,0.627,0.774,0.644,0.572,1.031,1.359,1.252,0.120,1.375,1.129,1.375,1.734,1.335,1.082,0.847,0.153,0.167,0.153,0.026,0.023,1.212,0.113,0.240,0.131,0.146,0.082,0.522,0.362,5.168,4.189,1.235,0.959,4.432,0.178,0.333,0.209,0.499,254.309,285.273,2.322,3.550,4.002,82.910,4.025,1.398,8.361,7.894,1.775,2.096,2.680,0.103,0.000,0.000,0.054,49.315,1.239,.030%,NVDA,67066G10
184996,93436,2013-12-31,2014-09-30,2015-01-31,-127.63,0.032,368.345,-8.327,-8.327,-8.327,-8.327,8.963,161.215,,-0.071,0.027,-0.044,0.342,-0.068,-0.002,0.022,-0.260,-0.055,,-0.262,-0.064,-0.262,-0.055,-0.036,0.225,0.370,0.630,0.823,0.630,0.058,0.044,0.611,0.191,0.033,0.446,25.436,0.234,0.395,0.427,0.055,0.115,0.147,-3.348,2.316,1.694,0.800,0.732,3.989,-1.359,-1.457,1.546,1.651,2.040,29.843,3.511,0.656,30.475,5.153,1.211,3.275,1.997,0.138,0.004,0.000,-0.092,26.580,-1.078,,TSLA,88160R10
184996,93436,2014-12-31,2014-12-31,2015-02-28,-109.00,0.035,671.592,-86.161,-86.161,-86.161,-86.161,7.996,-231.70,,-0.092,0.014,-0.058,0.348,-0.089,-0.019,0.011,-0.358,-0.081,,-0.372,-0.142,-0.359,-0.069,-0.046,0.190,0.327,0.652,0.871,0.666,0.094,0.075,0.394,0.298,0.071,0.415,53.709,0.251,0.432,0.373,0.021,-0.027,-0.012,,1.880,1.875,0.834,0.779,5.352,-1.587,-1.643,0.913,1.065,1.518,34.301,3.222,0.774,23.201,4.988,1.147,3.298,2.930,0.145,0.015,0.000,-0.057,26.366,-1.062,,TSLA,88160R10
184996,93436,2014-12-31,2014-12-31,2015-03-31,-101.68,0.035,671.592,-79.987,-79.987,-79.987,-79.987,7.458,-232.03,,-0.092,0.014,-0.058,0.348,-0.089,-0.019,0.011,-0.358,-0.081,,-0.372,-0.142,-0.359,-0.069,-0.046,0.190,0.327,0.652,0.871,0.666,0.094,0.075,0.394,0.298,0.071,0.415,53.709,0.251,0.432,0.373,0.021,-0.027,-0.012,,1.880,1.875,0.834,0.779,5.352,-1.587,-1.643,0.913,1.065,1.518,34.301,3.222,0.774,23.201,4.988,1.147,3.298,2.930,0.145,0.015,0.000,-0.057,24.593,-0.986,,TSLA,88160R10
184996,93436,2014-12-31,2014-12-31,2015-04-30,-121.80,0.035,671.592,-95.784,-95.784,-95.784,-95.784,8.934,-218.71,,-0.092,0.014,-0.058,0.348,-0.089,-0.019,0.011,-0.358,-0.081,,-0.372,-0.142,-0.359,-0.069,-0.046,0.190,0.327,0.652,0.871,0.666,0.094,0.075,0.394,0.298,0.071,0.415,53.709,0.251,0.432,0.373,0.021,-0.027,-0.012,,1.880,1.875,0.834,0.779,5.352,-1.587,-1.643,0.913,1.065,1.518,34.301,3.222,0.774,23.201,4.988,1.147,3.298,2.930,0.145,0.015,0.000,-0.057,29.460,-1.181,,TSLA,88160R10
184996,93436,2014-12-31,2015-03-31,2015-05-31,-138.44,0.035,1557.60,-5.258,-5.258,-5.258,-5.258,9.012,-126.92,,-0.113,0.006,-0.070,0.356,-0.110,-0.038,0.004,-0.425,-0.074,,-0.427,-0.096,-0.420,-0.072,-0.047,0.223,0.325,0.665,0.883,0.665,0.073,0.055,0.456,0.260,0.053,0.442,126.464,0.247,0.413,0.399,0.010,-0.129,-0.012,,2.006,2.041,0.833,0.769,4.973,-1.941,-1.810,1.105,1.240,1.675,48.032,2.700,0.626,20.688,4.411,1.253,3.742,2.701,0.156,0.015,0.000,-0.028,38.380,-0.127,,TSLA,88160R10
184996,93436,2014-12-31,2015-03-31,2015-06-30,-148.90,0.035,1557.60,-5.624,-5.624,-5.624,-5.624,9.693,-136.51,,-0.113,0.006,-0.070,0.356,-0.110,-0.038,0.004,-0.425,-0.074,,-0.427,-0.096,-0.420,-0.072,-0.047,0.223,0.325,0.665,0.883,0.665,0.073,0.055,0.456,0.260,0.053,0.442,126.464,0.247,0.413,0.399,0.010,-0.129,-0.012,,2.006,2.041,0.833,0.769,4.973,-1.941,-1.810,1.105,1.240,1.675,48.032,2.700,0.626,20.688,4.411,1.253,3.742,2.701,0.156,0.015,0.000,-0.028,41.279,-0.135,,TSLA,88160R10
184996,93436,2014-12-31,2015-03-31,2015-07-31,-147.77,0.035,1557.60,-5.580,-5.580,-5.580,-5.580,9.620,-135.48,,-0.113,0.006,-0.070,0.356,-0.110,-0.038,0.004,-0.425,-0.074,,-0.427,-0.096,-0.420,-0.072,-0.047,0.223,0.325,0.665,0.883,0.665,0.073,0.055,0.456,0.260,0.053,0.442,126.464,0.247,0.413,0.399,0.010,-0.129,-0.012,,2.006,2.041,0.833,0.769,4.973,-1.941,-1.810,1.105,1.240,1.675,48.032,2.700,0.626,20.688,4.411,1.253,3.742,2.701,0.156,0.015,0.000,-0.028,40.967,-0.134,,TSLA,88160R10
184996,93436,2014-12-31,2015-06-30,2015-08-31,-129.25,0.021,-371.62,-4.011,-4.011,-4.011,-4.011,8.732,-79.706,,-0.141,-0.023,-0.104,0.348,-0.137,-0.059,-0.015,-0.569,-0.114,,-0.571,-0.136,-0.554,-0.106,-0.070,0.216,0.305,0.680,0.903,0.680,0.073,0.055,0.345,0.328,0.060,0.422,-29.615,0.247,0.420,0.374,-0.040,-0.190,-0.012,,1.762,2.224,0.850,0.785,5.679,-2.749,-2.784,0.823,0.955,1.421,57.169,2.431,0.620,20.512,4.135,1.326,4.144,4.129,0.169,0.015,0.000,-0.020,43.507,-0.089,,TSLA,88160R10
184996,93436,2014-12-31,2015-06-30,2015-09-30,-129.97,0.021,-371.62,-4.000,-4.000,-4.000,-4.000,8.780,-80.146,,-0.141,-0.023,-0.104,0.348,-0.137,-0.059,-0.015,-0.569,-0.114,,-0.571,-0.136,-0.554,-0.106,-0.070,0.216,0.305,0.680,0.903,0.680,0.073,0.055,0.345,0.328,0.060,0.422,-29.615,0.247,0.420,0.374,-0.040,-0.190,-0.012,,1.762,2.224,0.850,0.785,5.679,-2.749,-2.784,0.823,0.955,1.421,57.169,2.431,0.620,20.512,4.135,1.326,4.144,4.129,0.169,0.015,0.000,-0.020,35.349,-0.089,,TSLA,88160R10
184996,93436,2014-12-31,2015-06-30,2015-10-31,-108.31,0.021,-371.62,-3.332,-3.332,-3.332,-3.332,7.317,-66.791,,-0.141,-0.023,-0.104,0.348,-0.137,-0.059,-0.015,-0.569,-0.114,,-0.571,-0.136,-0.554,-0.106,-0.070,0.216,0.305,0.680,0.903,0.680,0.073,0.055,0.345,0.328,0.060,0.422,-29.615,0.247,0.420,0.374,-0.040,-0.190,-0.012,,1.762,2.224,0.850,0.785,5.679,-2.749,-2.784,0.823,0.955,1.421,57.169,2.431,0.620,20.512,4.135,1.326,4.144,4.129,0.169,0.015,0.000,-0.020,37.849,-0.074,,TSLA,88160R10
184996,93436,2014-12-31,2015-09-30,2015-11-30,-108.61,0.040,-174.80,-2.880,-2.880,-2.880,-2.880,7.959,-51.893,,-0.178,-0.049,-0.140,0.347,-0.175,-0.087,-0.031,-0.791,-0.157,,-0.792,-0.189,-0.756,-0.141,-0.090,0.202,0.323,0.659,0.876,0.659,0.076,0.058,0.276,0.384,0.058,0.394,-13.879,0.247,0.420,0.350,-0.080,-0.252,-0.012,,1.576,2.043,0.847,0.770,5.533,-3.591,-3.607,0.658,0.783,1.272,68.411,2.193,0.583,22.113,3.883,1.298,3.810,6.038,0.176,0.015,0.000,-0.015,22.936,-0.046,,TSLA,88160R10
184996,93436,2014-12-31,2015-09-30,2015-12-31,-113.62,0.040,-174.80,-3.002,-3.002,-3.002,-3.002,8.326,-54.287,,-0.178,-0.049,-0.140,0.347,-0.175,-0.087,-0.031,-0.791,-0.157,,-0.792,-0.189,-0.756,-0.141,-0.090,0.202,0.323,0.659,0.876,0.659,0.076,0.058,0.276,0.384,0.058,0.394,-13.879,0.247,0.420,0.350,-0.080,-0.252,-0.012,,1.576,2.043,0.847,0.770,5.533,-3.591,-3.607,0.658,0.783,1.272,68.411,2.193,0.583,22.113,3.883,1.298,3.810,6.038,0.176,0.015,0.000,-0.015,23.994,-0.048,,TSLA,88160R10
184996,93436,2014-12-31,2015-09-30,2016-01-31,-90.949,0.040,-174.80,-2.391,-2.391,-2.391,-2.391,6.665,-43.454,,-0.178,-0.049,-0.140,0.347,-0.175,-0.087,-0.031,-0.791,-0.157,,-0.792,-0.189,-0.756,-0.141,-0.090,0.202,0.323,0.659,0.876,0.659,0.076,0.058,0.276,0.384,0.058,0.394,-13.879,0.247,0.420,0.350,-0.080,-0.252,-0.012,,1.576,2.043,0.847,0.770,5.533,-3.591,-3.607,0.658,0.783,1.272,68.411,2.193,0.583,22.113,3.883,1.298,3.810,6.038,0.176,0.015,0.000,-0.015,19.206,-0.038,,TSLA,88160R10
184996,93436,2015-12-31,2015-12-31,2016-02-29,-66.442,0.036,-116.37,-27.696,-27.696,-27.696,-27.696,6.264,-48.323,,-0.220,-0.073,-0.177,0.333,-0.216,-0.115,-0.042,-0.846,-0.202,,-0.888,-0.261,-0.846,-0.162,-0.104,0.166,0.343,0.643,0.843,0.652,0.083,0.063,0.175,0.458,0.061,0.330,-9.092,0.237,0.405,0.293,-0.104,-0.186,-0.075,,1.340,1.804,0.860,0.767,6.393,-4.543,-4.470,0.433,0.537,0.991,54.169,2.420,0.580,20.457,3.570,1.276,3.577,,0.177,0.014,0.000,-0.052,22.410,-0.212,,TSLA,88160R10
184996,93436,2015-12-31,2015-12-31,2016-03-31,-80.627,0.036,-116.37,-33.156,-33.156,-33.156,-33.156,7.602,-58.640,,-0.220,-0.073,-0.177,0.333,-0.216,-0.115,-0.042,-0.846,-0.202,,-0.888,-0.261,-0.846,-0.162,-0.104,0.166,0.343,0.643,0.843,0.652,0.083,0.063,0.175,0.458,0.061,0.330,-9.092,0.237,0.405,0.293,-0.104,-0.186,-0.075,,1.340,1.804,0.860,0.767,6.393,-4.543,-4.470,0.433,0.537,0.991,54.169,2.420,0.580,20.457,3.570,1.276,3.577,,0.177,0.014,0.000,-0.052,27.194,-0.254,,TSLA,88160R10
184996,93436,2015-12-31,2015-12-31,2016-04-30,-84.538,0.036,-116.37,-34.742,-34.742,-34.742,-34.742,7.970,-61.485,,-0.220,-0.073,-0.177,0.333,-0.216,-0.115,-0.042,-0.846,-0.202,,-0.888,-0.261,-0.846,-0.162,-0.104,0.166,0.343,0.643,0.843,0.652,0.083,0.063,0.175,0.458,0.061,0.330,-9.092,0.237,0.405,0.293,-0.104,-0.186,-0.075,,1.340,1.804,0.860,0.767,6.393,-4.543,-4.470,0.433,0.537,0.991,54.169,2.420,0.580,20.457,3.570,1.276,3.577,,0.177,0.014,0.000,-0.052,28.514,-0.266,,TSLA,88160R10
184996,93436,2015-12-31,2016-03-31,2016-05-31,-92.391,0.032,-97.205,-1.908,-1.908,-1.908,-1.908,7.744,-51.277,,-0.239,-0.085,-0.203,0.333,-0.236,-0.121,-0.051,-1.031,-0.239,,-1.031,-0.279,-0.983,-0.192,-0.124,0.181,0.320,0.666,0.866,0.666,0.082,0.063,0.196,0.436,0.064,0.353,-7.673,0.231,0.405,0.315,-0.132,-0.235,-0.075,,1.403,2.080,0.864,0.774,6.328,-4.803,-4.922,0.485,0.601,1.065,66.192,2.230,0.544,22.817,3.497,1.332,3.983,23.748,0.172,0.014,0.000,-0.050,33.942,-0.021,,TSLA,88160R10
184996,93436,2015-12-31,2016-03-31,2016-06-30,-88.140,0.032,-97.205,-1.814,-1.814,-1.814,-1.814,7.388,-48.918,,-0.239,-0.085,-0.203,0.333,-0.236,-0.121,-0.051,-1.031,-0.239,,-1.031,-0.279,-0.983,-0.192,-0.124,0.181,0.320,0.666,0.866,0.666,0.082,0.063,0.196,0.436,0.064,0.353,-7.673,0.231,0.405,0.315,-0.132,-0.235,-0.075,,1.403,2.080,0.864,0.774,6.328,-4.803,-4.922,0.485,0.601,1.065,66.192,2.230,0.544,22.817,3.497,1.332,3.983,23.748,0.172,0.014,0.000,-0.050,32.380,-0.020,,TSLA,88160R10
184996,93436,2015-12-31,2016-03-31,2016-07-31,-97.933,0.032,-97.205,-2.007,-2.007,-2.007,-2.007,8.208,-54.353,,-0.239,-0.085,-0.203,0.333,-0.236,-0.121,-0.051,-1.031,-0.239,,-1.031,-0.279,-0.983,-0.192,-0.124,0.181,0.320,0.666,0.866,0.666,0.082,0.063,0.196,0.436,0.064,0.353,-7.673,0.231,0.405,0.315,-0.132,-0.235,-0.075,,1.403,2.080,0.864,0.774,6.328,-4.803,-4.922,0.485,0.601,1.065,66.192,2.230,0.544,22.817,3.497,1.332,3.983,23.748,0.172,0.014,0.000,-0.050,35.978,-0.022,,TSLA,88160R10
184996,93436,2015-12-31,2016-06-30,2016-08-31,-78.499,0.080,-102.59,-1.675,-1.675,-1.675,-1.675,6.926,-95.170,,-0.246,-0.074,-0.204,0.344,-0.243,-0.116,-0.043,-1.101,-0.246,,-1.101,-0.291,-1.054,-0.186,-0.120,0.171,0.388,0.601,0.769,0.601,0.085,0.067,0.242,0.385,0.055,0.318,-8.673,0.218,0.402,0.298,-0.109,-0.108,-0.075,,1.391,1.548,0.835,0.719,5.054,-4.778,-4.775,0.601,0.710,1.155,64.823,2.186,0.498,23.260,3.509,1.203,3.014,9.570,0.163,0.014,0.000,-0.092,12.554,-0.018,,TSLA,88160R10
184996,93436,2015-12-31,2016-06-30,2016-09-30,-75.841,0.080,-102.59,-1.612,-1.612,-1.612,-1.612,6.692,-91.948,,-0.246,-0.074,-0.204,0.344,-0.243,-0.116,-0.043,-1.101,-0.246,,-1.101,-0.291,-1.054,-0.186,-0.120,0.171,0.388,0.601,0.769,0.601,0.085,0.067,0.242,0.385,0.055,0.318,-8.673,0.218,0.402,0.298,-0.109,-0.108,-0.075,,1.391,1.548,0.835,0.719,5.054,-4.778,-4.775,0.601,0.710,1.155,64.823,2.186,0.498,23.260,3.509,1.203,3.014,9.570,0.163,0.014,0.000,-0.092,12.129,-0.017,,TSLA,88160R10
184996,93436,2015-12-31,2016-06-30,2016-10-31,-73.532,0.080,-102.59,-1.562,-1.562,-1.562,-1.562,6.488,-89.148,,-0.246,-0.074,-0.204,0.344,-0.243,-0.116,-0.043,-1.101,-0.246,,-1.101,-0.291,-1.054,-0.186,-0.120,0.171,0.388,0.601,0.769,0.601,0.085,0.067,0.242,0.385,0.055,0.318,-8.673,0.218,0.402,0.298,-0.109,-0.108,-0.075,,1.391,1.548,0.835,0.719,5.054,-4.778,-4.775,0.601,0.710,1.155,64.823,2.186,0.498,23.260,3.509,1.203,3.014,9.570,0.163,0.014,0.000,-0.092,11.760,-0.017,,TSLA,88160R10
184996,93436,2015-12-31,2016-09-30,2016-11-30,-65.213,0.088,330.800,-1.988,-1.988,-1.979,-1.979,4.790,96.435,,-0.147,0.017,-0.111,0.362,-0.144,-0.019,0.011,-0.593,-0.150,,-0.593,-0.174,-0.577,-0.110,-0.073,0.206,0.428,0.565,0.692,0.565,0.088,0.072,0.264,0.353,0.060,0.281,28.531,0.184,0.403,0.279,0.030,0.085,-0.075,-1.882,1.384,1.321,0.823,0.689,4.646,-3.126,-3.120,0.654,0.766,1.184,42.844,2.612,0.568,23.899,3.521,1.397,3.208,9.286,0.131,0.014,0.000,-0.119,10.596,-0.022,,TSLA,88160R10
184996,93436,2015-12-31,2016-09-30,2016-12-31,-79.266,0.088,330.800,-2.243,-2.243,-2.233,-2.233,5.822,117.217,,-0.147,0.017,-0.111,0.362,-0.144,-0.019,0.011,-0.593,-0.150,,-0.593,-0.174,-0.577,-0.110,-0.073,0.206,0.428,0.565,0.692,0.565,0.088,0.072,0.264,0.353,0.060,0.281,28.531,0.184,0.403,0.279,0.030,0.085,-0.075,-1.882,1.384,1.321,0.823,0.689,4.646,-3.126,-3.120,0.654,0.766,1.184,42.844,2.612,0.568,23.899,3.521,1.397,3.208,9.286,0.131,0.014,0.000,-0.119,12.880,-0.024,,TSLA,88160R10
184996,93436,2015-12-31,2016-09-30,2017-01-31,-93.513,0.088,330.800,-2.645,-2.645,-2.632,-2.632,6.869,138.286,,-0.147,0.017,-0.111,0.362,-0.144,-0.019,0.011,-0.593,-0.150,,-0.593,-0.174,-0.577,-0.110,-0.073,0.206,0.428,0.565,0.692,0.565,0.088,0.072,0.264,0.353,0.060,0.281,28.531,0.184,0.403,0.279,0.030,0.085,-0.075,-1.882,1.384,1.321,0.823,0.689,4.646,-3.126,-3.120,0.654,0.766,1.184,42.844,2.612,0.568,23.899,3.521,1.397,3.208,9.286,0.131,0.014,0.000,-0.119,15.195,-0.029,,TSLA,88160R10
184996,93436,2016-12-31,2016-12-31,2017-02-28,-86.810,0.138,139.810,-48.354,-48.354,-53.417,-53.417,5.774,-223.03,,-0.096,0.043,-0.092,0.364,-0.107,0.025,0.020,-0.229,-0.082,,-0.231,-0.166,-0.229,-0.063,-0.044,0.112,0.397,0.506,0.606,0.560,0.061,0.049,0.209,0.330,0.080,0.320,24.070,0.166,0.348,0.361,0.052,-0.021,-0.007,,1.114,1.271,0.739,0.657,3.524,-1.749,-2.630,0.600,0.719,1.074,40.726,2.663,0.455,20.955,3.777,0.585,1.470,16.174,0.119,0.007,0.000,-0.036,8.488,-0.363,,TSLA,88160R10
184996,93436,2016-12-31,2016-12-31,2017-03-31,-98.131,0.138,139.810,-53.830,-53.830,-59.466,-59.466,6.527,-220.60,,-0.096,0.043,-0.092,0.364,-0.107,0.025,0.020,-0.229,-0.082,,-0.231,-0.166,-0.229,-0.063,-0.044,0.112,0.397,0.506,0.606,0.560,0.061,0.049,0.209,0.330,0.080,0.320,24.070,0.166,0.348,0.361,0.052,-0.021,-0.007,,1.114,1.271,0.739,0.657,3.524,-1.749,-2.630,0.600,0.719,1.074,40.726,2.663,0.455,20.955,3.777,0.585,1.470,16.174,0.119,0.007,0.000,-0.036,9.595,-0.404,,TSLA,88160R10
184996,93436,2016-12-31,2016-12-31,2017-04-30,-110.81,0.138,139.810,-60.749,-60.749,-67.109,-67.109,7.370,-242.75,,-0.096,0.043,-0.092,0.364,-0.107,0.025,0.020,-0.229,-0.082,,-0.231,-0.166,-0.229,-0.063,-0.044,0.112,0.397,0.506,0.606,0.560,0.061,0.049,0.209,0.330,0.080,0.320,24.070,0.166,0.348,0.361,0.052,-0.021,-0.007,,1.114,1.271,0.739,0.657,3.524,-1.749,-2.630,0.600,0.719,1.074,40.726,2.663,0.455,20.955,3.777,0.585,1.470,16.174,0.119,0.007,0.000,-0.036,10.834,-0.456,,TSLA,88160R10
184996,93436,2016-12-31,2017-03-31,2017-05-31,-117.20,0.109,70.974,-4.668,-4.659,-4.766,-4.766,6.552,179.625,,-0.085,0.068,-0.069,0.372,-0.098,0.033,0.041,-0.265,-0.086,,-0.265,-0.090,-0.262,-0.062,-0.043,0.176,0.419,0.514,0.601,0.550,0.069,0.059,0.255,0.317,0.061,0.297,9.261,0.144,0.363,0.335,0.116,0.011,-0.007,-25.446,1.209,1.229,0.760,0.652,3.655,-1.270,-1.846,0.701,0.811,1.188,29.791,2.862,0.474,23.666,3.777,0.958,2.279,9.137,0.114,0.007,0.000,-0.048,11.230,-0.049,,TSLA,88160R10
184996,93436,2016-12-31,2017-03-31,2017-06-30,-126.25,0.109,70.974,-4.950,-4.940,-5.054,-5.054,7.058,184.746,,-0.085,0.068,-0.069,0.372,-0.098,0.033,0.041,-0.265,-0.086,,-0.265,-0.090,-0.262,-0.062,-0.043,0.176,0.419,0.514,0.601,0.550,0.069,0.059,0.255,0.317,0.061,0.297,9.261,0.144,0.363,0.335,0.116,0.011,-0.007,-25.446,1.209,1.229,0.760,0.652,3.655,-1.270,-1.846,0.701,0.811,1.188,29.791,2.862,0.474,23.666,3.777,0.958,2.279,9.137,0.114,0.007,0.000,-0.048,12.098,-0.052,,TSLA,88160R10
184996,93436,2016-12-31,2017-03-31,2017-07-31,-112.95,0.109,70.974,-4.428,-4.419,-4.521,-4.521,6.314,179.832,,-0.085,0.068,-0.069,0.372,-0.098,0.033,0.041,-0.265,-0.086,,-0.265,-0.090,-0.262,-0.062,-0.043,0.176,0.419,0.514,0.601,0.550,0.069,0.059,0.255,0.317,0.061,0.297,9.261,0.144,0.363,0.335,0.116,0.011,-0.007,-25.446,1.209,1.229,0.760,0.652,3.655,-1.270,-1.846,0.701,0.811,1.188,29.791,2.862,0.474,23.666,3.777,0.958,2.279,9.137,0.114,0.007,0.000,-0.048,10.823,-0.046,,TSLA,88160R10
