PERMNO,date,NAMEENDT,SHRCD,EXCHCD,SICCD,NCUSIP,TICKER,COMNAM,SHRCLS,TSYMBOL,NAICS,PRIMEXCH,TRDSTAT,SECSTAT,PERMCO,ISSUNO,HEXCD,HSICCD,CUSIP,DCLRDT,DLAMT,DLPDT,DLSTCD,NEXTDT,PAYDT,RCRDDT,SHRFLG,HSICMG,HSICIG,DISTCD,DIVAMT,FACPR,FACSHR,ACPERM,ACCOMP,SHRENDDT,NWPERM,DLRETX,DLPRC,DLRET,TRTSCD,NMSIND,MMCNT,NSDINX,BIDLO,ASKHI,PRC,VOL,RET,BID,ASK,SHROUT,CFACPR,CFACSHR,OPENPRC,NUMTRD,RETX,vwretd,vwretx,ewretd,ewretx,sprtrn
86580,2019-01-17,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,146.41000,153.33000,151.72000,12333905,0.019350,151.72000,151.77000,610000,40,40,147.50999,106899,0.019350,0.007082,0.007014,0.005101,0.005049,0.007591
86580,2019-01-18,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,151.64999,157.98000,156.92999,16283423,0.034340,156.92999,156.94000,610000,40,40,153.73000,133150,0.034340,0.012032,0.012011,0.008534,0.008518,0.013183
86580,2019-01-22,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,147.55070,156.17999,148.77000,16538676,-0.051998,148.81000,148.87000,610000,40,40,155.71001,148982,-0.051998,-0.014150,-0.014182,-0.013514,-0.013570,-0.014157
86580,2019-01-23,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,148.03000,154.58000,149.28999,14765345,0.003495,149.30000,149.35001,610000,40,40,151.00000,117352,0.003495,0.001313,0.001270,-0.000571,-0.000626,0.002203
86580,2019-01-24,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,152.50999,158.55000,157.84000,17728235,0.057271,157.77000,157.83000,610000,40,40,152.70000,141655,0.057271,0.002789,0.002762,0.005460,0.005439,0.001376
86580,2019-01-25,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,151.30000,160.88000,160.14999,28880047,0.014635,160.14000,160.16000,610000,40,40,155.44000,187746,0.014635,0.009553,0.009520,0.010818,0.010780,0.008489
86580,2019-01-28,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,131.00000,141.64000,138.00999,62785169,-0.138245,137.92000,137.92999,610000,40,40,136.55000,477878,-0.138245,-0.006493,-0.006493,-0.003899,-0.003906,-0.007847
86580,2019-01-29,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,131.00999,138.10001,131.60001,28842047,-0.046446,131.56000,131.59000,610000,40,40,136.14999,244235,-0.046446,-0.000918,-0.000929,0.000164,0.000143,-0.001456
86580,2019-01-30,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,131.46001,137.97000,137.39000,24360054,0.043997,137.41000,137.46001,610000,40,40,134.67000,193521,0.043997,0.014357,0.014215,0.009789,0.009713,0.015549
86580,2019-01-31,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,136.38319,145.19000,143.75000,21070338,0.046292,143.74001,143.75000,610000,40,40,137.25999,179137,0.046292,0.008467,0.008278,0.007008,0.006938,0.008597
86580,2019-02-01,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,142.58000,146.78999,144.73000,15624675,0.006817,144.72000,144.75000,610000,40,40,144.50000,128685,0.006817,0.001418,0.001277,0.002960,0.002824,0.000899
86580,2019-02-04,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,144.48000,150.67999,149.17999,13214918,0.030747,149.19000,149.20000,610000,40,40,145.37000,107363,0.030747,0.006692,0.006647,0.007317,0.007261,0.006776
86580,2019-02-05,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,148.30000,151.42999,149.95000,13506207,0.005162,149.94000,149.95000,610000,40,40,149.66000,99557,0.005162,0.004392,0.004375,0.002633,0.002602,0.004708
86580,2019-02-06,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,151.07001,155.60001,153.00000,17561347,0.020340,152.99001,153.00000,610000,40,40,151.28999,139468,0.020340,-0.002529,-0.002605,-0.001374,-0.001427,-0.002224
86580,2019-02-07,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,145.69000,151.22000,147.42000,15927600,-0.036471,147.41000,147.42000,610000,40,40,151.12801,131212,-0.036471,-0.008815,-0.008945,-0.009004,-0.009092,-0.009357
86580,2019-02-08,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,144.13000,148.60001,148.17000,11540037,0.005088,148.20000,148.24001,610000,40,40,144.71001,93652,0.005088,0.000651,0.000387,-0.001107,-0.001212,0.000676
86580,2019-02-11,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,144.50000,148.58000,146.45000,12379115,-0.011608,146.42999,146.45000,610000,40,40,146.39000,95435,-0.011608,0.001262,0.001241,0.003731,0.003704,0.000709
86580,2019-02-12,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,147.42000,151.80000,151.17000,14776046,0.032229,151.14000,151.17000,610000,40,40,148.00000,102796,0.032229,0.012367,0.012314,0.010086,0.010024,0.012890
86580,2019-02-13,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,151.81000,155.83000,152.88000,15133702,0.011312,152.87000,152.91000,610000,40,40,152.36000,105990,0.011312,0.002782,0.002721,0.003827,0.003776,0.003024
86580,2019-02-14,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,151.10001,155.66499,154.53000,20681074,0.010793,154.53000,154.56000,610000,40,40,152.84000,170979,0.010793,-0.001423,-0.001761,0.000674,0.000393,-0.002652
86580,2019-02-15,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,0,,,,,,,,,2019-04-25,,,,,1,6,58,70,156.42000,163.87000,157.34000,37917734,0.018184,157.30000,157.34000,606000,40,40,162.95000,269391,0.018184,0.010835,0.010763,0.009520,0.009451,0.010879
86580,2019-02-19,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,156.14000,159.89000,156.64000,13794766,-0.004449,156.62000,156.64000,606000,40,40,156.91000,99629,-0.004449,0.002351,0.002292,0.005022,0.004951,0.001499
86580,2019-02-20,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,157.37000,161.25999,158.55000,13524537,0.012194,158.53999,158.57001,606000,40,40,157.82001,107037,0.012194,0.002105,0.001968,0.001534,0.001444,0.001777
86580,2019-02-21,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,155.17999,160.05000,155.77000,11212568,-0.017534,155.80000,155.82001,606000,40,40,159.06000,96635,-0.017534,-0.003534,-0.003604,-0.001722,-0.001781,-0.003526
86580,2019-02-22,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,157.31000,159.95000,159.19000,10042631,0.021955,159.21001,159.22000,606000,40,40,157.86000,87391,0.021955,0.006367,0.006318,0.007815,0.007776,0.006411
86580,2019-02-25,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,158.34000,165.28000,158.69000,16399681,-0.003141,158.64999,158.70000,606000,40,40,162.56000,138747,-0.003141,0.001355,0.001261,0.002548,0.002533,0.001232
86580,2019-02-26,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,155.75000,160.75999,157.10001,12211371,-0.010020,157.11000,157.14000,606000,40,40,158.50000,117452,-0.010020,-0.001496,-0.001519,-0.002209,-0.002228,-0.000790
86580,2019-02-27,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,153.11000,157.59000,155.41000,12505881,-0.010757,155.39000,155.42000,606000,40,40,156.52000,111507,-0.010757,0.000503,0.000365,0.000165,0.000076,-0.000544
86580,2019-02-28,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,2019-02-13,,,,,2019-03-22,2019-03-01,0,,,1232,0.16000,0.00000,0.00000,,,,,,,,1,6,58,70,153.36000,155.89999,154.25999,8122565,-0.006370,154.28000,154.32001,606000,40,40,155.00000,74648,-0.007400,-0.002832,-0.003064,-0.003329,-0.003450,-0.002826
86580,2019-03-01,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,153.92000,158.14890,156.45000,8929478,0.014197,156.42999,156.44000,606000,40,40,156.27000,81005,0.014197,0.006074,0.005965,0.005596,0.005466,0.006895
86580,2019-03-04,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,154.50000,158.92000,156.78000,10277775,0.002109,156.78000,156.80000,606000,40,40,158.00000,93715,0.002109,-0.004235,-0.004264,-0.002059,-0.002097,-0.003881
86580,2019-03-05,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,153.96001,158.05710,156.52000,9073119,-0.001658,156.49001,156.50999,606000,40,40,156.14999,75481,-0.001658,-0.001320,-0.001347,-0.001251,-0.001273,-0.001131
86580,2019-03-06,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,151.94000,156.50000,152.05000,10087049,-0.028559,152.00999,152.05000,606000,40,40,156.16000,79522,-0.028559,-0.007768,-0.007803,-0.012423,-0.012443,-0.006524
86580,2019-03-07,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,147.40010,151.49001,149.25999,11252248,-0.018349,149.24001,149.25999,606000,40,40,151.10001,86691,-0.018349,-0.007494,-0.007681,-0.005773,-0.005884,-0.008126
86580,2019-03-08,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,144.80000,151.07001,150.64000,10559751,0.009246,150.64000,150.67999,606000,40,40,145.66000,75940,0.009246,-0.001900,-0.001999,-0.002342,-0.002463,-0.002132
86580,2019-03-11,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,149.69000,162.06000,161.14000,21491572,0.069703,161.09000,161.14000,606000,40,40,151.59000,146356,0.069703,0.014348,0.014321,0.013281,0.013230,0.014666
86580,2019-03-12,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,0,,,,,,,,,,,,,,1,6,59,70,159.19000,164.39000,162.52000,14488768,0.008564,162.50999,162.55000,606000,40,40,162.25999,112381,0.008564,0.002743,0.002709,0.002639,0.002589,0.002953
86580,2019-03-13,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,163.73000,169.80000,168.62000,19215488,0.037534,168.59000,168.63000,606000,40,40,164.03000,138462,0.037534,0.006419,0.006357,0.004495,0.004448,0.006950
86580,2019-03-14,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,0,,,,,,,,,,,,,,1,6,60,70,165.25000,169.47000,165.56000,12984030,-0.018147,165.56000,165.58000,606000,40,40,168.99001,92568,-0.018147,-0.000989,-0.001326,-0.001548,-0.001928,-0.000868
86580,2019-03-15,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,167.16000,171.53000,169.81000,16535582,0.025670,169.82001,169.88000,606000,40,40,167.30000,104640,0.025670,0.004549,0.004452,0.003170,0.003049,0.004985
86580,2019-03-18,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,167.85770,173.25000,168.95000,12174729,-0.005064,168.97000,169.00000,606000,40,40,171.08000,92193,-0.005064,0.004449,0.004420,0.006075,0.005930,0.003706
86580,2019-03-19,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,0,,,,,,,,,,,,,,1,6,59,70,172.08000,177.50000,175.71001,21370710,0.040012,175.73000,175.75000,606000,40,40,172.75999,156494,0.040012,-0.000676,-0.000723,-0.001410,-0.001522,-0.000131
86580,2019-03-20,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,0,,,,,,,,,,,,,,1,6,60,70,173.00000,179.03000,174.39999,17978715,-0.007456,174.37000,174.39999,606000,40,40,176.88000,126502,-0.007456,-0.003146,-0.003266,-0.002614,-0.002785,-0.002944
86580,2019-03-21,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,175.13000,185.00000,183.94000,20606567,0.054702,183.89999,183.94000,606000,40,40,175.33000,143942,0.054702,0.010294,0.010214,0.005282,0.005128,0.010853
86580,2019-03-22,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,176.94000,184.79970,177.50000,18689787,-0.035011,177.50000,177.53999,606000,40,40,182.84000,131219,-0.035011,-0.020352,-0.020404,-0.022043,-0.022070,-0.018975
86580,2019-03-25,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,171.11000,178.45000,173.78000,13129402,-0.020958,173.78000,173.81000,606000,40,40,175.86000,102485,-0.020958,-0.000328,-0.000413,-0.000245,-0.000300,-0.000839
86580,2019-03-26,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,174.59689,181.75000,176.87000,17586478,0.017781,176.94000,176.96001,606000,40,40,179.48900,125392,0.017781,0.007719,0.007711,0.006267,0.006223,0.007183
86580,2019-03-27,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,173.70000,179.77000,176.50000,11858819,-0.002092,176.53000,176.59000,606000,40,40,177.89999,85452,-0.002092,-0.004686,-0.004709,-0.002540,-0.002566,-0.004644
86580,2019-03-28,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,175.11000,179.89999,177.25000,12004702,0.004249,177.22000,177.25000,606000,40,40,177.55000,77291,0.004249,0.004111,0.003829,0.003870,0.003583,0.003590
86580,2019-03-29,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,177.91000,180.53999,179.56000,11421885,0.013032,179.56000,179.58000,606000,40,40,179.94000,74811,0.013032,0.006019,0.005974,0.002876,0.002821,0.006734
86580,2019-04-01,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,0,,,,,,,,,,,,,,1,6,19,70,180.37450,183.50000,182.28000,12095512,0.015148,182.31000,182.33000,606000,40,40,183.25999,84626,0.015148,0.011239,0.011166,0.009780,0.009658,0.011569
86580,2019-04-02,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,0,,,,,,,,,,,,,,1,6,60,70,181.52000,184.78870,183.00000,11022200,0.003950,182.96001,183.00000,606000,40,40,183.25000,80661,0.003950,-0.000146,-0.000181,-0.000222,-0.000269,0.000017
86580,2019-04-03,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,184.80000,191.00000,188.62000,19719192,0.030710,188.62000,188.63000,606000,40,40,185.00000,180527,0.030710,0.002548,0.002540,0.002333,0.002309,0.002148
86580,2019-04-04,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,0,,,,,,,,,,,,,,1,6,61,70,185.73000,189.97000,188.25999,11433819,-0.001909,188.28000,188.33000,606000,40,40,188.00000,115923,-0.001909,0.001939,0.001779,0.002985,0.002939,0.002085
86580,2019-04-05,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,188.53000,191.64999,190.95000,12043249,0.014289,190.95000,190.98000,606000,40,40,190.00000,89118,0.014289,0.005114,0.005107,0.007044,0.007031,0.004636
86580,2019-04-08,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,188.75000,192.80000,191.78999,10604354,0.004399,191.77000,191.78000,606000,40,40,189.72000,79747,0.004399,0.001042,0.001026,0.001010,0.000995,0.001047
86580,2019-04-09,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,187.56000,190.89000,189.25999,10995220,-0.013192,189.28000,189.31000,606000,40,40,190.44000,87083,-0.013192,-0.006282,-0.006510,-0.006985,-0.007011,-0.006067
86580,2019-04-10,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,189.05000,193.14000,192.10001,11118907,0.015006,192.11000,192.16000,606000,40,40,189.23000,101306,0.015006,0.004781,0.004715,0.006191,0.006139,0.003478
86580,2019-04-11,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,189.55000,193.47000,191.53999,9364537,-0.002915,191.50999,191.56000,606000,40,40,192.20000,86082,-0.002915,-0.000123,-0.000139,-0.001768,-0.001817,0.000038
86580,2019-04-12,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,189.66000,193.25999,190.00999,11792364,-0.007988,190.00000,190.00999,606000,40,40,193.10001,78094,-0.007988,0.006427,0.006341,0.002535,0.002389,0.006609
86580,2019-04-15,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,183.10001,189.89999,184.70000,11002045,-0.027946,184.69000,184.71001,606000,40,40,189.70000,106380,-0.027946,-0.001019,-0.001050,-0.003526,-0.003550,-0.000629
86580,2019-04-16,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,184.96410,188.97000,188.21001,9872915,0.019004,188.25999,188.28000,606000,40,40,186.28000,83549,0.019004,0.000713,0.000698,0.000853,0.000809,0.000509
86580,2019-04-17,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,186.39000,190.46001,187.28999,8780568,-0.004888,187.27000,187.28999,606000,40,40,189.62000,82345,-0.004888,-0.003057,-0.003127,-0.005654,-0.005707,-0.002274
86580,2019-04-18,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,0,,,,,,,,,,,,,,1,6,62,70,185.17999,188.92999,186.30000,9806604,-0.005286,186.28999,186.32001,606000,40,40,187.56000,72630,-0.005286,0.001078,0.001059,-0.000348,-0.000390,0.001579
86580,2019-04-22,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,184.08000,189.10001,188.47000,6997777,0.011648,188.45000,188.50000,606000,40,40,185.35001,61615,0.011648,0.000550,0.000523,-0.001071,-0.001154,0.001012
86580,2019-04-23,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,188.61000,191.92999,190.67000,8671181,0.011673,190.67000,190.72000,606000,40,40,189.00000,81268,0.011673,0.008919,0.008838,0.008481,0.008338,0.008841
86580,2019-04-24,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,188.64000,192.81000,191.17000,7955120,0.002622,191.16000,191.17999,606000,40,40,191.09000,72519,0.002622,-0.002067,-0.002100,-0.001668,-0.001680,-0.002192
86580,2019-04-25,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,183.70000,190.45000,186.91000,12483537,-0.022284,186.83000,186.84000,606000,40,40,189.55000,118779,-0.022284,-0.001464,-0.001472,-0.005200,-0.005228,-0.000369
86580,2019-04-26,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,0,,,,,,,,,2019-05-09,,,,,1,6,62,70,173.30000,180.88760,178.09000,21721429,-0.047189,178.08000,178.09000,609000,40,40,180.71001,203992,-0.047189,0.005368,0.005324,0.005863,0.005817,0.004685
86580,2019-04-29,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,175.50000,180.45000,179.33000,9797783,0.006963,179.33000,179.38000,609000,40,40,178.41000,80795,0.006963,0.001457,0.001375,0.003016,0.002946,0.001071
86580,2019-04-30,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,177.25999,182.03000,181.00000,9072749,0.009312,181.03000,181.10001,609000,40,40,178.03000,87102,0.009312,0.000358,0.000297,-0.002453,-0.002528,0.000951
86580,2019-05-01,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,180.46001,184.81000,180.47000,8856731,-0.002928,180.46001,180.48000,609000,40,40,183.11000,81982,-0.002928,-0.007552,-0.007599,-0.006304,-0.006388,-0.007502
86580,2019-05-02,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,179.11501,184.87000,183.19000,9863835,0.015072,183.19000,183.21001,609000,40,40,180.86000,93043,0.015072,-0.001670,-0.001740,-0.001115,-0.001172,-0.002124
86580,2019-05-03,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,180.53000,183.92999,183.00999,8417487,-0.000983,182.99001,183.00999,609000,40,40,183.53000,82327,-0.000983,0.010903,0.010811,0.013264,0.013153,0.009638
86580,2019-05-06,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,174.00000,180.34000,179.85001,10552595,-0.017267,179.83000,179.88000,609000,40,40,175.50000,105586,-0.017267,-0.003819,-0.003978,-0.002032,-0.002160,-0.004471
86580,2019-05-07,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,171.17000,177.89999,173.11000,13885883,-0.037476,173.19000,173.21001,609000,40,40,177.89999,159990,-0.037476,-0.016138,-0.016162,-0.013079,-0.013145,-0.016512
