PERMNO,date,SHRCD,EXCHCD,SICCD,NCUSIP,TICKER,COMNAM,TSYMBOL,NAICS,PRIMEXCH,TRDSTAT,SECSTAT,PERMCO,ISSUNO,HEXCD,HSICCD,CUSIP,BIDLO,ASKHI,PRC,VOL,RET,BID,ASK,SHROUT,CFACPR,CFACSHR,OPENPRC,RETX,vwretd,vwretx,ewretd,ewretx,sprtrn
86580,2019-04-04,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,185.73,189.97,188.25999,11433819,-0.001909,188.28,188.33,606000,40.0,40,188.0,-0.001909,0.001939,0.001779,0.002985,0.002939,0.002085
86580,2019-04-05,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,188.53,191.64999,190.95,12043249,0.014289,190.95,190.98,606000,40.0,40,190.0,0.014289,0.005114,0.005107,0.007044,0.007031,0.004636
86580,2019-04-08,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,188.75,192.8,191.78999,10604354,0.004399,191.77,191.78,606000,40.0,40,189.72,0.004399,0.001042,0.001026,0.00101,0.000995,0.001047
86580,2019-04-09,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,187.56,190.89,189.25999,10995220,-0.013192,189.28,189.31,606000,40.0,40,190.44,-0.013192,-0.006282,-0.00651,-0.006985,-0.007011,-0.006067
86580,2019-04-10,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,189.05,193.14,192.10001,11118907,0.015006,192.11,192.16,606000,40.0,40,189.23,0.015006,0.004781,0.004715,0.006191,0.006139,0.003478
86580,2019-04-11,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,189.55,193.47,191.53999,9364537,-0.002915,191.50999,191.56,606000,40.0,40,192.2,-0.002915,-0.000123,-0.000139,-0.001768,-0.001817,3.8e-05
86580,2019-04-12,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,189.66,193.25999,190.00999,11792364,-0.007988,190.0,190.00999,606000,40.0,40,193.10001,-0.007988,0.006427,0.006341,0.002535,0.002389,0.006609
86580,2019-04-15,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,183.10001,189.89999,184.7,11002045,-0.027946,184.69,184.71001,606000,40.0,40,189.7,-0.027946,-0.001019,-0.00105,-0.003526,-0.00355,-0.000629
86580,2019-04-16,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,184.9641,188.97,188.21001,9872915,0.019004,188.25999,188.28,606000,40.0,40,186.28,0.019004,0.000713,0.000698,0.000853,0.000809,0.000509
86580,2019-04-17,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,186.39,190.46001,187.28999,8780568,-0.004888,187.27,187.28999,606000,40.0,40,189.62,-0.004888,-0.003057,-0.003127,-0.005654,-0.005707,-0.002274
86580,2019-04-18,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,185.17999,188.92999,186.3,9806604,-0.005286,186.28999,186.32001,606000,40.0,40,187.56,-0.005286,0.001078,0.001059,-0.000348,-0.00039,0.001579
86580,2019-04-22,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,184.08,189.10001,188.47,6997777,0.011648,188.45,188.5,606000,40.0,40,185.35001,0.011648,0.00055,0.000523,-0.001071,-0.001154,0.001012
86580,2019-04-23,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,188.61,191.92999,190.67,8671181,0.011673,190.67,190.72,606000,40.0,40,189.0,0.011673,0.008919,0.008838,0.008481,0.008338,0.008841
86580,2019-04-24,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,188.64,192.81,191.17,7955120,0.002622,191.16,191.17999,606000,40.0,40,191.09,0.002622,-0.002067,-0.0021,-0.001668,-0.00168,-0.002192
86580,2019-04-25,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,183.7,190.45,186.91,12483537,-0.022284,186.83,186.84,606000,40.0,40,189.55,-0.022284,-0.001464,-0.001472,-0.0052,-0.005228,-0.000369
86580,2019-04-26,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,173.3,180.8876,178.09,21721429,-0.047189,178.08,178.09,609000,40.0,40,180.71001,-0.047189,0.005368,0.005324,0.005863,0.005817,0.004685
86580,2019-04-29,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,175.5,180.45,179.33,9797783,0.006963,179.33,179.38,609000,40.0,40,178.41,0.006963,0.001457,0.001375,0.003016,0.002946,0.001071
86580,2019-04-30,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,177.25999,182.03,181.0,9072749,0.009312,181.03,181.10001,609000,40.0,40,178.03,0.009312,0.000358,0.000297,-0.002453,-0.002528,0.000951
86580,2019-05-01,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,180.46001,184.81,180.47,8856731,-0.002928,180.46001,180.48,609000,40.0,40,183.11,-0.002928,-0.007552,-0.007599,-0.006304,-0.006388,-0.007502
86580,2019-05-02,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,179.11501,184.87,183.19,9863835,0.015072,183.19,183.21001,609000,40.0,40,180.86,0.015072,-0.00167,-0.00174,-0.001115,-0.001172,-0.002124
86580,2019-05-03,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,180.53,183.92999,183.00999,8417487,-0.000983,182.99001,183.00999,609000,40.0,40,183.53,-0.000983,0.010903,0.010811,0.013264,0.013153,0.009638
86580,2019-05-06,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,174.0,180.34,179.85001,10552595,-0.017267,179.83,179.88,609000,40.0,40,175.5,-0.017267,-0.003819,-0.003978,-0.002032,-0.00216,-0.004471
86580,2019-05-07,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,171.17,177.89999,173.11,13885883,-0.037476,173.19,173.21001,609000,40.0,40,177.89999,-0.037476,-0.016138,-0.016162,-0.013079,-0.013145,-0.016512
86580,2019-05-08,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,171.52,177.14999,173.92,10477854,0.004679,173.88,173.91,609000,40.0,40,172.0,0.004679,-0.001604,-0.001647,-0.000962,-0.001,-0.001605
86580,2019-05-09,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,165.39999,171.53,170.19,16505364,-0.021447,170.19,170.21001,609000,40.0,40,171.14,-0.021447,-0.002762,-0.003037,-0.004986,-0.005092,-0.003021
86580,2019-05-10,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,164.0,171.59,168.82001,14237351,-0.00805,168.81,168.84,609000,40.0,40,168.95,-0.00805,0.004061,0.003801,0.001979,0.001857,0.00372
86580,2019-05-13,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,157.81,164.42999,158.45,16421335,-0.061426,158.42,158.44,609000,40.0,40,163.5,-0.061426,-0.02449,-0.024534,-0.02262,-0.022657,-0.024131
86580,2019-05-14,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,158.4904,163.46001,162.03999,13120872,0.022657,162.03,162.05,609000,40.0,40,160.05,0.022657,0.008972,0.008832,0.009282,0.009072,0.008016
86580,2019-05-15,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,157.41,161.05,159.58,12556001,-0.015181,159.58,159.59,609000,40.0,40,159.8,-0.015181,0.005735,0.005598,0.003094,0.003035,0.005839
86580,2019-05-16,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,157.64999,161.905,160.19,19524104,0.003823,160.21001,160.25,609000,40.0,40,159.36,0.003823,0.008466,0.00825,0.002113,0.002001,0.008895
86580,2019-05-17,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,154.94,163.71001,156.53,25548298,-0.022848,156.52,156.55,609000,40.0,40,158.5,-0.022848,-0.006777,-0.006866,-0.009133,-0.009204,-0.005837
86580,2019-05-20,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,150.75,154.77,151.75,14301839,-0.030537,151.67999,151.73,609000,40.0,40,152.55,-0.030537,-0.006482,-0.006568,-0.005819,-0.00591,-0.006749
86580,2019-05-21,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,152.64,155.7,155.06,9044347,0.021812,155.09,155.11,609000,40.0,40,154.2,0.021812,0.008936,0.008913,0.008194,0.008147,0.008496
86580,2019-05-22,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,151.75999,154.55,152.2,8144840,-0.018444,152.19,152.21001,609000,40.0,40,153.5,-0.018444,-0.003791,-0.003813,-0.00675,-0.006788,-0.002824
86580,2019-05-23,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,144.91119,149.69,147.32001,14794809,-0.032063,147.32001,147.37,609000,40.0,40,149.69,-0.032063,-0.012685,-0.012791,-0.014587,-0.014727,-0.011914
86580,2019-05-24,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,144.88,149.5,145.14999,8935632,-0.01473,145.13,145.14999,609000,40.0,40,148.08,-0.01473,0.002769,0.00266,0.00457,0.004539,0.001354
86580,2019-05-28,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,143.25,147.17999,143.33,10711329,-0.012539,143.31,143.33,609000,40.0,40,145.86,-0.012539,-0.007504,-0.007522,-0.004871,-0.004896,-0.008376
86580,2019-05-29,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,138.94,142.82001,140.34,13993727,-0.020861,140.31,140.34,609000,40.0,40,141.41,-0.020861,-0.00689,-0.006911,-0.007024,-0.00704,-0.006912
86580,2019-05-30,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,137.57001,141.74989,139.11,9854795,-0.007624,139.07001,139.12,609000,40.0,40,140.31,-0.008764,0.001395,0.001256,-0.000323,-0.000461,0.002098
86580,2019-05-31,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,135.39,138.4491,135.46001,9740512,-0.026238,135.42,135.46001,609000,40.0,40,137.14,-0.026238,-0.011731,-0.011892,-0.009849,-0.009961,-0.013195
86580,2019-06-03,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,132.60001,137.47,133.78,11954680,-0.012402,133.78,133.78999,609000,40.0,40,135.91,-0.012402,-0.002132,-0.002208,0.002028,0.001807,-0.002765
86580,2019-06-04,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,135.4675,143.21001,143.0,16042385,0.068919,143.0,143.03,609000,40.0,40,136.36,0.068919,0.020888,0.020849,0.016296,0.016258,0.021432
86580,2019-06-05,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,139.82001,146.19,141.28,12789485,-0.012028,141.3,141.33,609000,40.0,40,145.97,-0.012028,0.00648,0.006393,-0.003716,-0.003743,0.008162
86580,2019-06-06,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,141.35001,144.77,143.78,10202062,0.017695,143.75999,143.78999,609000,40.0,40,141.45,0.017695,0.005135,0.004927,-0.002659,-0.002743,0.006136
86580,2019-06-07,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,143.25,146.88,145.5,8717917,0.011963,145.47,145.5,609000,40.0,40,144.02,0.011963,0.009671,0.009587,0.006756,0.006706,0.010498
86580,2019-06-10,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,147.75999,151.19,148.42999,10067632,0.020137,148.42999,148.46001,609000,40.0,40,147.75999,0.020137,0.004786,0.004779,0.005864,0.00585,0.00466
86580,2019-06-11,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,149.16,152.36,150.75,9596451,0.01563,150.72,150.75999,609000,40.0,40,150.84,0.01563,-0.000587,-0.000629,-0.000756,-0.000856,-0.00035
86580,2019-06-12,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,145.59,149.25,146.2,8967798,-0.030182,146.14,146.19,609000,40.0,40,149.0,-0.030182,-0.001895,-0.001922,-0.001817,-0.001888,-0.002038
86580,2019-06-13,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,146.38,149.0,148.25999,7698927,0.01409,148.28999,148.31,609000,40.0,40,147.09,0.01409,0.004882,0.004584,0.007828,0.007433,0.004097
86580,2019-06-14,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,142.836,145.49001,144.64,9783371,-0.024417,144.57001,144.58,609000,40.0,40,144.50999,-0.024417,-0.002723,-0.00283,-0.006331,-0.006505,-0.001612
86580,2019-06-17,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,143.64999,146.5206,145.03,6909242,0.002696,145.00999,145.03,609000,40.0,40,144.57001,0.002696,0.001583,0.001301,0.002658,0.002318,0.000932
86580,2019-06-18,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,147.06,155.11,152.88,14542650,0.054127,152.88,152.89999,609000,40.0,40,147.5,0.054127,0.009988,0.009946,0.009913,0.009857,0.009717
86580,2019-06-19,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,152.07381,154.75681,153.12,8289499,0.00157,153.11,153.12,609000,40.0,40,154.3,0.00157,0.003742,0.003734,0.00366,0.003623,0.002985
86580,2019-06-20,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,153.51781,157.33,154.10001,8749382,0.0064,154.00999,154.10001,609000,40.0,40,156.77,0.0064,0.008794,0.008724,0.006415,0.006296,0.009472
86580,2019-06-21,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,151.5,155.48,151.75999,10856970,-0.015185,151.75,151.75999,609000,40.0,40,153.5,-0.015185,-0.00248,-0.002603,-0.003684,-0.003804,-0.001259
86580,2019-06-24,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,150.72,153.85001,152.66,7071218,0.00593,152.64999,152.67,609000,40.0,40,152.62,0.00593,-0.002898,-0.00294,-0.006011,-0.006304,-0.001732
86580,2019-06-25,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,151.37,155.88,151.48,7787761,-0.00773,151.47,151.48,609000,40.0,40,152.86,-0.00773,-0.008983,-0.008992,-0.006024,-0.006213,-0.009496
86580,2019-06-26,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,156.09,161.72,159.25999,14595625,0.05136,159.25,159.25999,609000,40.0,40,156.61,0.05136,-0.00103,-0.00105,0.000982,0.000955,-0.001234
86580,2019-06-27,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,161.25999,164.0,163.23,11131838,0.024928,163.22,163.24001,609000,40.0,40,162.71001,0.024928,0.005851,0.005565,0.009434,0.009081,0.003823
86580,2019-06-28,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,162.35001,165.37,164.23,9940185,0.006126,164.14999,164.16,609000,40.0,40,165.0,0.006126,0.006661,0.006603,0.010004,0.009901,0.005757
86580,2019-07-01,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,164.66,173.95,166.17,17787629,0.011813,166.17,166.2,609000,40.0,40,172.57001,0.011813,0.006666,0.006613,0.003592,0.003471,0.007672
86580,2019-07-02,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,161.7,166.3493,162.23,10004888,-0.023711,162.21001,162.23,609000,40.0,40,165.5,-0.023711,0.002012,0.001978,-0.002689,-0.002742,0.002928
86580,2019-07-03,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,160.34151,163.39999,162.75,6160956,0.003205,162.71001,162.75999,609000,40.0,40,163.17,0.003205,0.007696,0.007526,0.005094,0.005046,0.007672
86580,2019-07-05,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,157.67999,160.58,160.23,9912447,-0.015484,160.32001,160.33,609000,40.0,40,160.39999,-0.015484,-0.001125,-0.001196,0.001502,0.001488,-0.001806
86580,2019-07-08,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,156.0,158.59,157.21001,8244069,-0.018848,157.25,157.25999,609000,40.0,40,157.83,-0.018848,-0.005365,-0.005378,-0.005379,-0.005395,-0.004835
86580,2019-07-09,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,155.0,158.44,157.31,8570212,0.000636,157.28,157.32001,609000,40.0,40,155.50999,0.000636,0.001762,0.001542,0.000305,0.000277,0.001237
86580,2019-07-10,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,158.5,162.3689,160.06,11300559,0.017481,160.05,160.06,609000,40.0,40,159.06,0.017481,0.004054,0.004042,0.003225,0.00318,0.004511
86580,2019-07-11,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,161.5,167.92,166.28,17061824,0.03886,166.27,166.28,609000,40.0,40,163.0,0.03886,0.001232,0.001219,-0.002149,-0.002214,0.002285
86580,2019-07-12,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,167.39999,170.47,167.61,12660839,0.007999,167.59,167.61,609000,40.0,40,167.39999,0.007999,0.004673,0.004596,0.003242,0.003111,0.00462
86580,2019-07-15,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,166.13,169.1058,167.27,7245360,-0.002028,167.3,167.31,609000,40.0,40,168.46001,-0.002028,-0.000159,-0.000165,-0.001609,-0.001632,0.000176
86580,2019-07-16,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,164.8425,168.17,167.08,8530398,-0.001136,167.07001,167.08,609000,40.0,40,166.67,-0.001136,-0.002952,-0.002981,-0.001289,-0.00134,-0.003404
86580,2019-07-17,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,165.974,169.99001,169.71001,8702921,0.015741,169.69,169.72,609000,40.0,40,167.14999,0.015741,-0.005594,-0.005607,-0.005351,-0.005375,-0.006531
86580,2019-07-18,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,167.85001,172.71001,170.17999,11077574,0.002769,170.17,170.19,609000,40.0,40,170.125,0.002769,0.003364,0.00329,-0.000484,-0.000529,0.003582
86580,2019-07-19,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,168.2,171.98,168.44,8621395,-0.010224,168.42,168.44,609000,40.0,40,171.72,-0.010224,-0.005612,-0.005642,-0.003011,-0.003042,-0.006177
86580,2019-07-22,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,169.0,171.84,171.32001,7899298,0.017098,171.3,171.33,609000,40.0,40,169.3,0.017098,0.002286,0.002264,-0.001336,-0.001386,0.002829
86580,2019-07-23,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,172.27,175.74001,175.66,10698209,0.025333,175.67,175.7,609000,40.0,40,172.89999,0.025333,0.00625,0.006233,0.002997,0.002945,0.006848
86580,2019-07-24,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,174.34,178.89,178.66,9153637,0.017078,178.67999,178.73,609000,40.0,40,177.39999,0.017078,0.006008,0.005948,0.007624,0.007603,0.004688
86580,2019-07-25,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,172.44,177.5,173.38,9812973,-0.029553,173.3,173.32001,609000,40.0,40,176.99001,-0.029553,-0.006384,-0.006394,-0.008782,-0.008802,-0.005262
86580,2019-07-26,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,174.47,176.95,175.07001,6852497,0.009747,175.03999,175.07001,609000,40.0,40,174.47,0.009747,0.007304,0.007274,0.005888,0.005837,0.007388
86580,2019-07-29,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,171.27,175.4697,174.82001,6202824,-0.001428,174.81,174.82001,609000,40.0,40,174.78,-0.001428,-0.002677,-0.002681,-0.003894,-0.003915,-0.001616
86580,2019-07-30,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,172.37,175.94,175.45,4943061,0.003604,175.45,175.48,609000,40.0,40,172.95,0.003604,-0.001279,-0.001417,0.005348,0.005272,-0.002579
86580,2019-07-31,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,167.02,174.215,168.72,8984191,-0.038358,168.69,168.72,609000,40.0,40,174.17999,-0.038358,-0.009979,-0.010018,-0.006988,-0.007021,-0.010886
86580,2019-08-01,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,162.8204,172.78,164.92,10526714,-0.022523,164.92,164.95,609000,40.0,40,169.14,-0.022523,-0.009219,-0.009341,-0.01182,-0.011944,-0.008999
86580,2019-08-02,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,159.28,163.98,161.19,10706132,-0.022617,161.17,161.19,609000,40.0,40,161.19,-0.022617,-0.007805,-0.007903,-0.007407,-0.00749,-0.007283
86580,2019-08-05,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,148.89999,153.85001,150.78999,14725936,-0.06452,150.72,150.74001,609000,40.0,40,153.8,-0.06452,-0.028423,-0.028492,-0.024731,-0.024778,-0.029778
86580,2019-08-06,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,150.42999,155.63,152.35001,9028867,0.010346,152.34,152.36,609000,40.0,40,153.8,0.010346,0.0119,0.011833,0.005916,0.005855,0.013017
86580,2019-08-07,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,149.2,154.37,153.89,9311645,0.010108,153.88,153.99001,609000,40.0,40,149.89999,0.010108,0.001289,0.001257,9.9e-05,5.6e-05,0.000767
86580,2019-08-08,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,153.89999,158.31,158.25999,7730125,0.028397,158.27,158.31,609000,40.0,40,156.21001,0.028397,0.01853,0.018294,0.012821,0.012712,0.018762
86580,2019-08-09,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,152.14999,156.75,154.17999,8541018,-0.02578,154.14,154.17999,609000,40.0,40,156.61,-0.02578,-0.007192,-0.007324,-0.007476,-0.007579,-0.006617
86580,2019-08-12,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,150.57001,154.17999,151.45,6973967,-0.017707,151.42,151.47,609000,40.0,40,152.08,-0.017707,-0.012019,-0.012148,-0.009434,-0.009475,-0.012184
86580,2019-08-13,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,149.8201,157.89999,156.05,9010811,0.030373,156.03999,156.10001,609000,40.0,40,151.39,0.030373,0.013317,0.013286,0.007568,0.007508,0.014994
86580,2019-08-14,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,148.3111,152.95,150.07001,10493633,-0.038321,150.06,150.07001,609000,40.0,40,152.50349,-0.038321,-0.027826,-0.028077,-0.024169,-0.024361,-0.029293
86580,2019-08-15,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,147.394,151.63,148.77,13879651,-0.008663,148.78,148.84,609000,40.0,40,150.83,-0.008663,0.001777,0.001593,-0.003952,-0.004073,0.002464
86580,2019-08-16,11,3,3670,67066G10,NVDA,NVIDIA CORP,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,156.88,161.53999,159.56,25376628,0.072528,159.49001,159.5,609000,40.0,40,159.35001,0.072528,0.014891,0.014769,0.015547,0.015479,0.014426
