grid_case,C_svm_init,tau,lambda_hinge,goal_monthly,split,train_feas_pct,val_feas_pct,nn_mean_ret,nn_vol,nn_sharpe,svm_mean_ret,svm_vol,svm_sharpe
M,0.1,0.01,0.0,0.009000000000000001,test,100.0,100.0,0.020691938542023586,0.026706229211450144,0.7747982082164275,0.014754647657868169,0.02548651442552257,0.5789197930696136
M,0.1,0.01,0.0,0.009000000000000001,train,100.0,100.0,0.01800314458997427,0.02619579140021927,0.6872533192158616,0.014680343231457324,0.026039648575627895,0.56376886916338
M,0.1,0.01,0.0,0.009000000000000001,val,100.0,100.0,0.015445219425572103,0.03216011716983915,0.48026004829288665,0.01155348800641335,0.028670938351779057,0.40296860410546964
Q,0.1,0.05,0.0,0.009000000000000001,test,100.0,100.0,0.01784090221717667,0.026157810599472652,0.6820487574313387,0.014754647657868169,0.02548651442552257,0.5789197930696136
Q,0.1,0.05,0.0,0.009000000000000001,train,100.0,100.0,0.01605419951945622,0.025698861914072682,0.6247046881885553,0.014680343231457324,0.026039648575627895,0.56376886916338
Q,0.1,0.05,0.0,0.009000000000000001,val,100.0,100.0,0.012835844588382314,0.02919370324686714,0.43967853202454155,0.01155348800641335,0.028670938351779057,0.40296860410546964
U,0.1,0.1,0.0,0.009000000000000001,test,100.0,100.0,0.015789312825982713,0.02548937961386907,0.6194467289730393,0.014754647657868169,0.02548651442552257,0.5789197930696136
U,0.1,0.1,0.0,0.009000000000000001,train,100.0,100.0,0.015040419563355438,0.02609025070371558,0.5764766208489142,0.014680343231457324,0.026039648575627895,0.56376886916338
U,0.1,0.1,0.0,0.009000000000000001,val,100.0,100.0,0.011545370162954689,0.02867092324756048,0.40268567785079484,0.01155348800641335,0.028670938351779057,0.40296860410546964
Y,1.0,0.01,0.0,0.009000000000000001,test,100.0,100.0,0.021964862782398883,0.030983027043852453,0.7089321114622383,0.014754647657868169,0.02548651442552257,0.5789197930696136
Y,1.0,0.01,0.0,0.009000000000000001,train,100.0,100.0,0.019060945156374215,0.028698482495888026,0.6641795488120713,0.014680343231457324,0.026039648575627895,0.56376886916338
Y,1.0,0.01,0.0,0.009000000000000001,val,100.0,100.0,0.018034028247294272,0.0324612029706766,0.5555563748832573,0.01155348800641335,0.028670938351779057,0.40296860410546964
A,0.01,0.01,0.0,0.0105,test,100.0,100.0,0.01686979563386657,0.025744690508185793,0.6552728077211637,0.016503694421647834,0.02581011571960749,0.6394273702721465
A,0.01,0.01,0.0,0.0105,train,100.0,100.0,0.016466906848500603,0.02618230366920807,0.6289326965234813,0.015941482992439398,0.02608762292372113,0.6110745712033788
A,0.01,0.01,0.0,0.0105,val,100.0,100.0,0.014354470706615904,0.02974594767925111,0.4825689489175733,0.01261573058486598,0.028918158566879484,0.43625635965904
AC,1.0,0.05,0.0,0.0105,test,100.0,100.0,0.021672553261617947,0.027170788877827652,0.7976416642987461,0.016503694421647834,0.02581011571960749,0.6394273702721465
AC,1.0,0.05,0.0,0.0105,train,100.0,100.0,0.019412605858651812,0.026569091891025343,0.7306461936126039,0.015941482992439398,0.02608762292372113,0.6110745712033788
AC,1.0,0.05,0.0,0.0105,val,100.0,100.0,0.01505584322359949,0.03198822506015382,0.4706682910607365,0.01261573058486598,0.028918158566879484,0.43625635965904
AG,1.0,0.1,0.0,0.0105,test,100.0,100.0,0.019828600733229115,0.026183351132314497,0.757298049140857,0.016503694421647834,0.02581011571960749,0.6394273702721465
AG,1.0,0.1,0.0,0.0105,train,100.0,100.0,0.017512064641145828,0.026019473521888447,0.6730368554821473,0.015941482992439398,0.02608762292372113,0.6110745712033788
AG,1.0,0.1,0.0,0.0105,val,100.0,100.0,0.01234228879020142,0.02918565369628913,0.4228888932286556,0.01261573058486598,0.028918158566879484,0.43625635965904
E,0.01,0.05,0.0,0.0105,test,100.0,100.0,0.016653880940129744,0.025842768756675828,0.6444309855608333,0.016503694421647834,0.02581011571960749,0.6394273702721465
E,0.01,0.05,0.0,0.0105,train,100.0,100.0,0.01608166225108628,0.026071705074577133,0.6168243390475792,0.015941482992439398,0.02608762292372113,0.6110745712033788
E,0.01,0.05,0.0,0.0105,val,100.0,100.0,0.012615736151190124,0.028918165070195474,0.43625645403609253,0.01261573058486598,0.028918158566879484,0.43625635965904
I,0.01,0.1,0.0,0.0105,test,100.0,100.0,0.01650368555380596,0.025810108437856357,0.6394272070922472,0.016503694421647834,0.02581011571960749,0.6394273702721465
I,0.01,0.1,0.0,0.0105,train,100.0,100.0,0.015960494121349672,0.026091992106024007,0.6117008642300287,0.015941482992439398,0.02608762292372113,0.6110745712033788
I,0.01,0.1,0.0,0.0105,val,100.0,100.0,0.012615738404899582,0.028918157028964095,0.4362566532793756,0.01261573058486598,0.028918158566879484,0.43625635965904
M,0.1,0.01,0.0,0.0105,test,100.0,100.0,0.022153323263743665,0.02666223586913292,0.8308876784245935,0.016503694421647834,0.02581011571960749,0.6394273702721465
M,0.1,0.01,0.0,0.0105,train,100.0,100.0,0.019024573755328768,0.02643560179472489,0.7196572978491975,0.015941482992439398,0.02608762292372113,0.6110745712033788
M,0.1,0.01,0.0,0.0105,val,100.0,100.0,0.016486791013426327,0.032243545403356756,0.5113206629937981,0.01261573058486598,0.028918158566879484,0.43625635965904
Q,0.1,0.05,0.0,0.0105,test,100.0,100.0,0.018213085004601448,0.026005345377928785,0.700359281494445,0.016503694421647834,0.02581011571960749,0.6394273702721465
Q,0.1,0.05,0.0,0.0105,train,100.0,100.0,0.016389884417126233,0.026089020043844485,0.6282292086461515,0.015941482992439398,0.02608762292372113,0.6110745712033788
Q,0.1,0.05,0.0,0.0105,val,100.0,100.0,0.014170619459622771,0.029485908934112154,0.4805895416284162,0.01261573058486598,0.028918158566879484,0.43625635965904
U,0.1,0.1,0.0,0.0105,test,100.0,100.0,0.017738840544263227,0.025766024830915064,0.6884585674345477,0.016503694421647834,0.02581011571960749,0.6394273702721465
U,0.1,0.1,0.0,0.0105,train,100.0,100.0,0.016444090251533944,0.025958576385362815,0.6334742709608971,0.015941482992439398,0.02608762292372113,0.6110745712033788
U,0.1,0.1,0.0,0.0105,val,100.0,100.0,0.012401801056411248,0.029090847554510576,0.4263128130848157,0.01261573058486598,0.028918158566879484,0.43625635965904
Y,1.0,0.01,0.0,0.0105,test,100.0,100.0,0.023740174238142123,0.031017061467690135,0.7653908240826233,0.016503694421647834,0.02581011571960749,0.6394273702721465
Y,1.0,0.01,0.0,0.0105,train,100.0,100.0,0.020188249980369537,0.028823243406355507,0.7004156227337561,0.015941482992439398,0.02608762292372113,0.6110745712033788
Y,1.0,0.01,0.0,0.0105,val,100.0,100.0,0.019115262276885533,0.03243228805472372,0.5893898772742316,0.01261573058486598,0.028918158566879484,0.43625635965904
A,0.01,0.01,0.0,0.012,test,100.0,100.0,0.018643799350805113,0.02611191420827284,0.7139958871412171,0.01827495934934685,0.026188142317845484,0.6978333601080151
A,0.01,0.01,0.0,0.012,train,100.0,100.0,0.0176822105836904,0.026209958900523012,0.6746370969190234,0.01726328493395666,0.026110089447802194,0.6611729526169285
A,0.01,0.01,0.0,0.012,val,100.0,100.0,0.014688891255391573,0.02938862144887839,0.49981559293086053,0.013750282583279172,0.02908306505549628,0.4727934472026281
