grid_case,C_svm_init,tau,lambda_hinge,goal_monthly,split,train_feas_pct,val_feas_pct,nn_mean_ret,nn_vol,nn_sharpe,svm_mean_ret,svm_vol,svm_sharpe
A,0.01,0.01,0.0,0.005,train,100.0,100.0,0.011833641674972183,0.01815145317373567,0.6519390795356809,0.010436804463893494,0.018119930907994356,0.5759847825199423
A,0.01,0.01,0.0,0.005,val,100.0,100.0,0.0018224415757492958,0.012067134910929032,0.15102520930197866,0.001626983076813294,0.01194125697926908,0.13624889569846876
AC,1.0,0.05,0.0,0.005,test,100.0,100.0,0.025739787872511296,0.029466939842090176,0.8735141147867489,0.01873939687348921,0.027640542415456697,0.677967768907896
AC,1.0,0.05,0.0,0.005,train,100.0,100.0,0.01666694813162983,0.020626244472387433,0.808045698921779,0.010436804463893494,0.018119930907994356,0.5759847825199423
AC,1.0,0.05,0.0,0.005,val,100.0,100.0,0.005772219401306483,0.013856596394578133,0.4165683430852105,0.001626983076813294,0.01194125697926908,0.13624889569846876
AG,1.0,0.1,0.0,0.005,test,100.0,100.0,0.024622298896584047,0.029561620008496648,0.832914396730428,0.01873939687348921,0.027640542415456697,0.677967768907896
AG,1.0,0.1,0.0,0.005,train,100.0,100.0,0.015315781024192909,0.019624141223212974,0.7804561152105727,0.010436804463893494,0.018119930907994356,0.5759847825199423
AG,1.0,0.1,0.0,0.005,val,100.0,100.0,0.0038400156921956784,0.01248131382114005,0.30766117629251855,0.001626983076813294,0.01194125697926908,0.13624889569846876
E,0.01,0.05,0.0,0.005,test,100.0,100.0,0.018765382461743092,0.027643856570432414,0.6788265021290671,0.01873939687348921,0.027640542415456697,0.677967768907896
E,0.01,0.05,0.0,0.005,train,100.0,100.0,0.010697457089682177,0.01801831348117651,0.593699132844146,0.010436804463893494,0.018119930907994356,0.5759847825199423
E,0.01,0.05,0.0,0.005,val,100.0,100.0,0.0017165873642378791,0.011914439400309246,0.1440762176396858,0.001626983076813294,0.01194125697926908,0.13624889569846876
I,0.01,0.1,0.0,0.005,test,100.0,100.0,0.018739396040160998,0.027640537282000596,0.6779678646726613,0.01873939687348921,0.027640542415456697,0.677967768907896
I,0.01,0.1,0.0,0.005,train,100.0,100.0,0.010608392239655824,0.01802488569158107,0.5885414432349034,0.010436804463893494,0.018119930907994356,0.5759847825199423
I,0.01,0.1,0.0,0.005,val,100.0,100.0,0.0016269980310059777,0.011941268652445146,0.13625001482037474,0.001626983076813294,0.01194125697926908,0.13624889569846876
M,0.1,0.01,0.0,0.005,test,100.0,100.0,0.026710755873679007,0.03272358266559247,0.8162540191831757,0.01873939687348921,0.027640542415456697,0.677967768907896
M,0.1,0.01,0.0,0.005,train,100.0,100.0,0.01597035436247231,0.02004705844395628,0.7966432784302256,0.010436804463893494,0.018119930907994356,0.5759847825199423
M,0.1,0.01,0.0,0.005,val,100.0,100.0,0.005946921575558847,0.015056172811372899,0.39498228730954593,0.001626983076813294,0.01194125697926908,0.13624889569846876
Q,0.1,0.05,0.0,0.005,test,100.0,100.0,0.023859361188947305,0.03163544459388017,0.7541971195438381,0.01873939687348921,0.027640542415456697,0.677967768907896
Q,0.1,0.05,0.0,0.005,train,100.0,100.0,0.013272504205773078,0.01831029566273062,0.7248656411410934,0.010436804463893494,0.018119930907994356,0.5759847825199423
Q,0.1,0.05,0.0,0.005,val,100.0,100.0,0.0026422026819034675,0.01167685098691656,0.22627698894485096,0.001626983076813294,0.01194125697926908,0.13624889569846876
U,0.1,0.1,0.0,0.005,test,100.0,100.0,0.023259078035708845,0.031069653720304548,0.7486107905914648,0.01873939687348921,0.027640542415456697,0.677967768907896
U,0.1,0.1,0.0,0.005,train,100.0,100.0,0.012120386156417955,0.01839811897322394,0.658783986199829,0.010436804463893494,0.018119930907994356,0.5759847825199423
U,0.1,0.1,0.0,0.005,val,100.0,100.0,0.002031602914060749,0.011852175908596411,0.17141180906839315,0.001626983076813294,0.01194125697926908,0.13624889569846876
Y,1.0,0.01,0.0,0.005,test,100.0,100.0,0.030880207898474954,0.037899862079155314,0.81478417607868,0.01873939687348921,0.027640542415456697,0.677967768907896
Y,1.0,0.01,0.0,0.005,train,100.0,100.0,0.018715033056317023,0.02178394445088448,0.8591204911330018,0.010436804463893494,0.018119930907994356,0.5759847825199423
Y,1.0,0.01,0.0,0.005,val,100.0,100.0,0.007180805872579757,0.01605586180657249,0.44723889372248116,0.001626983076813294,0.01194125697926908,0.13624889569846876
A,0.01,0.01,0.0,0.0055,test,100.0,100.0,0.024234028469609484,0.031175722760135624,0.7773365402075035,0.019214715302258423,0.027656468364403983,0.6947638812153791
A,0.01,0.01,0.0,0.0055,train,100.0,100.0,0.012253230371831052,0.01811153824708742,0.676542776432863,0.010916008186485866,0.018226035935883858,0.5989238814346484
A,0.01,0.01,0.0,0.0055,val,100.0,100.0,0.002488776158684567,0.011912775305564352,0.2089165702062025,0.002151085236281647,0.01197383887224422,0.17964875417593013
AC,1.0,0.05,0.0,0.0055,test,100.0,100.0,0.026167445676863597,0.02942036816245921,0.8894329782509037,0.019214715302258423,0.027656468364403983,0.6947638812153791
AC,1.0,0.05,0.0,0.0055,train,100.0,100.0,0.01682909131944142,0.020553949927176914,0.8187765066203078,0.010916008186485866,0.018226035935883858,0.5989238814346484
AC,1.0,0.05,0.0,0.0055,val,100.0,100.0,0.0061076497098133216,0.014042376957426455,0.4349441499751425,0.002151085236281647,0.01197383887224422,0.17964875417593013
AG,1.0,0.1,0.0,0.0055,test,100.0,100.0,0.02502321000150838,0.029581599841710212,0.8459045533223534,0.019214715302258423,0.027656468364403983,0.6947638812153791
AG,1.0,0.1,0.0,0.0055,train,100.0,100.0,0.01542444107033503,0.0193086618610683,0.798835319636324,0.010916008186485866,0.018226035935883858,0.5989238814346484
AG,1.0,0.1,0.0,0.0055,val,100.0,100.0,0.004525655044193512,0.012949487348299121,0.34948526703170674,0.002151085236281647,0.01197383887224422,0.17964875417593013
E,0.01,0.05,0.0,0.0055,test,100.0,100.0,0.019239652557257004,0.02765984076522318,0.6955807417644829,0.019214715302258423,0.027656468364403983,0.6947638812153791
E,0.01,0.05,0.0,0.0055,train,100.0,100.0,0.011173136746532445,0.018110553178384833,0.6169406663541774,0.010916008186485866,0.018226035935883858,0.5989238814346484
E,0.01,0.05,0.0,0.0055,val,100.0,100.0,0.0022478334089262113,0.011945306738439836,0.18817711909435833,0.002151085236281647,0.01197383887224422,0.17964875417593013
I,0.01,0.1,0.0,0.0055,test,100.0,100.0,0.019214712541981913,0.027656468653538657,0.6947637741461479,0.019214715302258423,0.027656468364403983,0.6947638812153791
I,0.01,0.1,0.0,0.0055,train,100.0,100.0,0.011121126193579599,0.01812715237279545,0.6135065212810955,0.010916008186485866,0.018226035935883858,0.5989238814346484
I,0.01,0.1,0.0,0.0055,val,100.0,100.0,0.002168320556837973,0.011968074391097278,0.1811753909442401,0.002151085236281647,0.01197383887224422,0.17964875417593013
M,0.1,0.01,0.0,0.0055,test,100.0,100.0,0.025782447645901405,0.029252026092219264,0.8813901493092774,0.019214715302258423,0.027656468364403983,0.6947638812153791
M,0.1,0.01,0.0,0.0055,train,100.0,100.0,0.016191807863309142,0.020130203686955755,0.8043539009491979,0.010916008186485866,0.018226035935883858,0.5989238814346484
M,0.1,0.01,0.0,0.0055,val,100.0,100.0,0.005772250935188087,0.01489325129139935,0.38757493725590386,0.002151085236281647,0.01197383887224422,0.17964875417593013
Q,0.1,0.05,0.0,0.0055,test,100.0,100.0,0.024293936942471353,0.03149447178062889,0.7713714683299532,0.019214715302258423,0.027656468364403983,0.6947638812153791
Q,0.1,0.05,0.0,0.0055,train,100.0,100.0,0.013634856416771974,0.018386116779001094,0.7415843475770181,0.010916008186485866,0.018226035935883858,0.5989238814346484
Q,0.1,0.05,0.0,0.0055,val,100.0,100.0,0.002980466956248216,0.011713537703371179,0.25444635356711964,0.002151085236281647,0.01197383887224422,0.17964875417593013
U,0.1,0.1,0.0,0.0055,test,100.0,100.0,0.023695029521608214,0.03098030142250005,0.7648418005266532,0.019214715302258423,0.027656468364403983,0.6947638812153791
U,0.1,0.1,0.0,0.0055,train,100.0,100.0,0.012558114125938252,0.018459914193208346,0.6802910346072065,0.010916008186485866,0.018226035935883858,0.5989238814346484
U,0.1,0.1,0.0,0.0055,val,100.0,100.0,0.002813563372264304,0.011786090785180232,0.23871896316659502,0.002151085236281647,0.01197383887224422,0.17964875417593013
Y,1.0,0.01,0.0,0.0055,test,100.0,100.0,0.031428404586090704,0.03795010185386854,0.828150730827586,0.019214715302258423,0.027656468364403983,0.6947638812153791
Y,1.0,0.01,0.0,0.0055,train,100.0,100.0,0.018722085101556412,0.021812625721744982,0.8583141406050017,0.010916008186485866,0.018226035935883858,0.5989238814346484
Y,1.0,0.01,0.0,0.0055,val,100.0,100.0,0.007664574898659206,0.016318458053529824,0.46968744675797386,0.002151085236281647,0.01197383887224422,0.17964875417593013
A,0.01,0.01,0.0,0.006,test,100.0,100.0,0.0245145318114719,0.030789537062053875,0.7961968301526783,0.019707739873921323,0.027678957251956775,0.7120116445794238
A,0.01,0.01,0.0,0.006,train,100.0,100.0,0.012872623752704699,0.018378702675957932,0.7004098155874511,0.011413994619153442,0.018463436274626634,0.6181944925507136
A,0.01,0.01,0.0,0.006,val,100.0,100.0,0.002852720830576052,0.012149261374431898,0.23480611227484102,0.002705703475381306,0.012055953332263458,0.22442882786515334
AC,1.0,0.05,0.0,0.006,test,100.0,100.0,0.026571060441223437,0.029348535010315736,0.9053624118198267,0.019707739873921323,0.027678957251956775,0.7120116445794238
AC,1.0,0.05,0.0,0.006,train,100.0,100.0,0.017186556484300793,0.020752583968356053,0.8281646521550775,0.011413994619153442,0.018463436274626634,0.6181944925507136
AC,1.0,0.05,0.0,0.006,val,100.0,100.0,0.006445806191498119,0.014197103993352925,0.45402260869977557,0.002705703475381306,0.012055953332263458,0.22442882786515334
AG,1.0,0.1,0.0,0.006,test,100.0,100.0,0.02570551881157349,0.029747972715430865,0.8641099363848554,0.019707739873921323,0.027678957251956775,0.7120116445794238
AG,1.0,0.1,0.0,0.006,train,100.0,100.0,0.014365203154134499,0.018898089766452374,0.760140486731906,0.011413994619153442,0.018463436274626634,0.6181944925507136
AG,1.0,0.1,0.0,0.006,val,100.0,100.0,0.0038795955499991,0.01244028038868556,0.31185756498026657,0.002705703475381306,0.012055953332263458,0.22442882786515334
E,0.01,0.05,0.0,0.006,test,100.0,100.0,0.01973466718589376,0.02768259607608618,0.7128907682985994,0.019707739873921323,0.027678957251956775,0.7120116445794238
E,0.01,0.05,0.0,0.006,train,100.0,100.0,0.011673275837302342,0.018376481839721237,0.6352290900119428,0.011413994619153442,0.018463436274626634,0.6181944925507136
E,0.01,0.05,0.0,0.006,val,100.0,100.0,0.0027999260270089653,0.01202800419588551,0.23278392501176284,0.002705703475381306,0.012055953332263458,0.22442882786515334
I,0.01,0.1,0.0,0.006,test,100.0,100.0,0.01970774091059366,0.027678957453788157,0.7120116768409729,0.019707739873921323,0.027678957251956775,0.7120116445794238
I,0.01,0.1,0.0,0.006,train,100.0,100.0,0.011611383896310239,0.018374154840660777,0.6319411149177366,0.011413994619153442,0.018463436274626634,0.6181944925507136
I,0.01,0.1,0.0,0.006,val,100.0,100.0,0.002724162112060497,0.012049786933607398,0.22607554198627453,0.002705703475381306,0.012055953332263458,0.22442882786515334
M,0.1,0.01,0.0,0.006,test,100.0,100.0,0.02806704824624635,0.03382882678401947,0.8296784403612654,0.019707739873921323,0.027678957251956775,0.7120116445794238
M,0.1,0.01,0.0,0.006,train,100.0,100.0,0.01664666629560025,0.020183801579113293,0.8247537625420321,0.011413994619153442,0.018463436274626634,0.6181944925507136
M,0.1,0.01,0.0,0.006,val,100.0,100.0,0.006511375998257673,0.014572531402327648,0.4468253193656385,0.002705703475381306,0.012055953332263458,0.22442882786515334
Q,0.1,0.05,0.0,0.006,test,100.0,100.0,0.02470446652822118,0.03140631713016054,0.7866081981229835,0.019707739873921323,0.027678957251956775,0.7120116445794238
Q,0.1,0.05,0.0,0.006,train,100.0,100.0,0.014002638287971379,0.018566347326912966,0.7541945672275329,0.011413994619153442,0.018463436274626634,0.6181944925507136
Q,0.1,0.05,0.0,0.006,val,100.0,100.0,0.00349862963164207,0.011862619287616841,0.29492893150497485,0.002705703475381306,0.012055953332263458,0.22442882786515334
U,0.1,0.1,0.0,0.006,test,100.0,100.0,0.024107360050414476,0.030859076896635713,0.7812080747062617,0.019707739873921323,0.027678957251956775,0.7120116445794238
U,0.1,0.1,0.0,0.006,train,100.0,100.0,0.013020472266096698,0.018685824497823373,0.6968101550411429,0.011413994619153442,0.018463436274626634,0.6181944925507136
U,0.1,0.1,0.0,0.006,val,100.0,100.0,0.0033273460769226745,0.011885345827703639,0.27995366099377483,0.002705703475381306,0.012055953332263458,0.22442882786515334
Y,1.0,0.01,0.0,0.006,test,100.0,100.0,0.029731391269186135,0.033088836568921545,0.8985323858806387,0.019707739873921323,0.027678957251956775,0.7120116445794238
Y,1.0,0.01,0.0,0.006,train,100.0,100.0,0.019099740153600407,0.021793413143380354,0.8763996730142962,0.011413994619153442,0.018463436274626634,0.6181944925507136
Y,1.0,0.01,0.0,0.006,val,100.0,100.0,0.007973019636336204,0.01658921821619914,0.4806145492781599,0.002705703475381306,0.012055953332263458,0.22442882786515334
A,0.01,0.01,0.0,0.006500000000000001,test,100.0,100.0,0.02506645059816476,0.031087658137571108,0.8063151777606655,0.020197462643891446,0.027705408317489116,0.7290079399556344
A,0.01,0.01,0.0,0.006500000000000001,train,100.0,100.0,0.013068863283432378,0.018406873040103303,0.7099990994803447,0.011899898490002189,0.018781689749964872,0.6335904089455453
A,0.01,0.01,0.0,0.006500000000000001,val,100.0,100.0,0.0035011281344619204,0.012145335160558452,0.28826937156443744,0.003265234495931083,0.012179879414003116,0.26808430401281175
AC,1.0,0.05,0.0,0.006500000000000001,test,100.0,100.0,0.02705096108457181,0.02934939625582477,0.9216871395874628,0.020197462643891446,0.027705408317489116,0.7290079399556344
AC,1.0,0.05,0.0,0.006500000000000001,train,100.0,100.0,0.01751182517739587,0.020736641710888046,0.844487039931667,0.011899898490002189,0.018781689749964872,0.6335904089455453
AC,1.0,0.05,0.0,0.006500000000000001,val,100.0,100.0,0.006782492738016395,0.014317171734903865,0.47373132509178534,0.003265234495931083,0.012179879414003116,0.26808430401281175
AG,1.0,0.1,0.0,0.006500000000000001,test,100.0,100.0,0.025917605331165657,0.029815882530077442,0.8692550121282319,0.020197462643891446,0.027705408317489116,0.7290079399556344
AG,1.0,0.1,0.0,0.006500000000000001,train,100.0,100.0,0.015714812794730738,0.019353211236716676,0.812000272290977,0.011899898490002189,0.018781689749964872,0.6335904089455453
AG,1.0,0.1,0.0,0.006500000000000001,val,100.0,100.0,0.0051384923862681465,0.012769712720892912,0.4023968665683847,0.003265234495931083,0.012179879414003116,0.26808430401281175
E,0.01,0.05,0.0,0.006500000000000001,test,100.0,100.0,0.02022248092764856,0.027709081647172132,0.7298141881574255,0.020197462643891446,0.027705408317489116,0.7290079399556344
E,0.01,0.05,0.0,0.006500000000000001,train,100.0,100.0,0.012030345529819688,0.018391696448267394,0.6541183170897157,0.011899898490002189,0.018781689749964872,0.6335904089455453
E,0.01,0.05,0.0,0.006500000000000001,val,100.0,100.0,0.0033605735769766548,0.012151660339619648,0.27655262596035407,0.003265234495931083,0.012179879414003116,0.26808430401281175
I,0.01,0.1,0.0,0.006500000000000001,test,100.0,100.0,0.02019747413670388,0.0277054206067106,0.7290080314132749,0.020197462643891446,0.027705408317489116,0.7290079399556344
I,0.01,0.1,0.0,0.006500000000000001,train,100.0,100.0,0.011942990730177402,0.0184189600459866,0.6484074399266267,0.011899898490002189,0.018781689749964872,0.6335904089455453
I,0.01,0.1,0.0,0.006500000000000001,val,100.0,100.0,0.003279965499256311,0.012174938520291455,0.2694030440909683,0.003265234495931083,0.012179879414003116,0.26808430401281175
M,0.1,0.01,0.0,0.006500000000000001,test,100.0,100.0,0.026706119113322865,0.02920137312660796,0.9145501136750999,0.020197462643891446,0.027705408317489116,0.7290079399556344
M,0.1,0.01,0.0,0.006500000000000001,train,100.0,100.0,0.01683106609755797,0.020254099304468736,0.8309955354575297,0.011899898490002189,0.018781689749964872,0.6335904089455453
M,0.1,0.01,0.0,0.006500000000000001,val,100.0,100.0,0.006873794597703282,0.015151924878789963,0.4536581755940283,0.003265234495931083,0.012179879414003116,0.26808430401281175
Q,0.1,0.05,0.0,0.006500000000000001,test,100.0,100.0,0.02537341181068263,0.031559898700103464,0.8039763388022368,0.020197462643891446,0.027705408317489116,0.7290079399556344
Q,0.1,0.05,0.0,0.006500000000000001,train,100.0,100.0,0.014291255489434896,0.018472949440596596,0.7736314947765981,0.011899898490002189,0.018781689749964872,0.6335904089455453
Q,0.1,0.05,0.0,0.006500000000000001,val,100.0,100.0,0.004114933161669978,0.012106742751142168,0.3398877176061151,0.003265234495931083,0.012179879414003116,0.26808430401281175
U,0.1,0.1,0.0,0.006500000000000001,test,100.0,100.0,0.024350575962223574,0.030361615740627096,0.8020184488679196,0.020197462643891446,0.027705408317489116,0.7290079399556344
U,0.1,0.1,0.0,0.006500000000000001,train,100.0,100.0,0.013003131066984135,0.018692821569331147,0.6956216330456196,0.011899898490002189,0.018781689749964872,0.6335904089455453
U,0.1,0.1,0.0,0.006500000000000001,val,100.0,100.0,0.003416153560902298,0.012258359187036258,0.2786795123638038,0.003265234495931083,0.012179879414003116,0.26808430401281175
Y,1.0,0.01,0.0,0.006500000000000001,test,100.0,100.0,0.03205022849910398,0.03772175745335288,0.8496483372464282,0.020197462643891446,0.027705408317489116,0.7290079399556344
Y,1.0,0.01,0.0,0.006500000000000001,train,100.0,100.0,0.019408286537284568,0.02184778187285013,0.8883412810210531,0.011899898490002189,0.018781689749964872,0.6335904089455453
Y,1.0,0.01,0.0,0.006500000000000001,val,100.0,100.0,0.00825766659664865,0.01679464395568681,0.49168452858810674,0.003265234495931083,0.012179879414003116,0.26808430401281175
A,0.01,0.01,0.0,0.007,test,100.0,100.0,0.025351429782515464,0.030786869492725345,0.8234494185153293,0.02069742309965567,0.02774099338892781,0.746095239227103
A,0.01,0.01,0.0,0.007,train,100.0,100.0,0.013496565540175746,0.01849316438572412,0.7298137440374817,0.012384663272973048,0.01913223018199054,0.6473193744022377
A,0.01,0.01,0.0,0.007,val,100.0,100.0,0.003950290239565397,0.012370713146783186,0.3193259913453966,0.003828169973360529,0.012334396419570627,0.3103654076640603
AC,1.0,0.05,0.0,0.007,test,100.0,100.0,0.027483668763596855,0.02930274539190873,0.9379212901412272,0.02069742309965567,0.02774099338892781,0.746095239227103
AC,1.0,0.05,0.0,0.007,train,100.0,100.0,0.017855082461977655,0.020714835038973194,0.8619466400539949,0.012384663272973048,0.01913223018199054,0.6473193744022377
AC,1.0,0.05,0.0,0.007,val,100.0,100.0,0.007154248040535909,0.01445528006406555,0.4949228246241846,0.003828169973360529,0.012334396419570627,0.3103654076640603
AG,1.0,0.1,0.0,0.007,test,100.0,100.0,0.02648245790136252,0.029691248789524637,0.8919280589442188,0.02069742309965567,0.02774099338892781,0.746095239227103
AG,1.0,0.1,0.0,0.007,train,100.0,100.0,0.01636730399364635,0.01960255894443199,0.8349575195365218,0.012384663272973048,0.01913223018199054,0.6473193744022377
AG,1.0,0.1,0.0,0.007,val,100.0,100.0,0.005776858461864018,0.013178609713300345,0.4383511301344212,0.003828169973360529,0.012334396419570627,0.3103654076640603
E,0.01,0.05,0.0,0.007,test,100.0,100.0,0.02072054449192329,0.027744601561828786,0.7468315753246905,0.02069742309965567,0.02774099338892781,0.746095239227103
E,0.01,0.05,0.0,0.007,train,100.0,100.0,0.012421524360237513,0.01842849208520129,0.6740391076022103,0.012384663272973048,0.01913223018199054,0.6473193744022377
E,0.01,0.05,0.0,0.007,val,100.0,100.0,0.003920887299653794,0.012306884462185856,0.31859300470257296,0.003828169973360529,0.012334396419570627,0.3103654076640603
I,0.01,0.1,0.0,0.007,test,100.0,100.0,0.020697433965215416,0.02774099343408819,0.7460956296913387,0.02069742309965567,0.02774099338892781,0.746095239227103
I,0.01,0.1,0.0,0.007,train,100.0,100.0,0.012396917309287044,0.018419542184424424,0.6730306966639407,0.012384663272973048,0.01913223018199054,0.6473193744022377
I,0.01,0.1,0.0,0.007,val,100.0,100.0,0.0038453509084190314,0.012328670383897893,0.3119031321600929,0.003828169973360529,0.012334396419570627,0.3103654076640603
M,0.1,0.01,0.0,0.007,test,100.0,100.0,0.027804646575826222,0.030841049245896042,0.9015467130588817,0.02069742309965567,0.02774099338892781,0.746095239227103
M,0.1,0.01,0.0,0.007,train,100.0,100.0,0.01685604286359042,0.020571351130198156,0.8193940571082293,0.012384663272973048,0.01913223018199054,0.6473193744022377
M,0.1,0.01,0.0,0.007,val,100.0,100.0,0.007162808265569501,0.01604749207697842,0.44635063415291215,0.003828169973360529,0.012334396419570627,0.3103654076640603
Q,0.1,0.05,0.0,0.007,test,100.0,100.0,0.02574822752608558,0.031593711930426524,0.8149794991475379,0.02069742309965567,0.02774099338892781,0.746095239227103
Q,0.1,0.05,0.0,0.007,train,100.0,100.0,0.014556142607698429,0.018562849731183852,0.7841545246396795,0.012384663272973048,0.01913223018199054,0.6473193744022377
Q,0.1,0.05,0.0,0.007,val,100.0,100.0,0.00478059177885344,0.012419154283890902,0.3849369827597271,0.003828169973360529,0.012334396419570627,0.3103654076640603
U,0.1,0.1,0.0,0.007,test,100.0,100.0,0.024941874624119124,0.030622631083806712,0.8144915619773093,0.02069742309965567,0.02774099338892781,0.746095239227103
U,0.1,0.1,0.0,0.007,train,100.0,100.0,0.013732656316327623,0.018762011361879494,0.7319394520513716,0.012384663272973048,0.01913223018199054,0.6473193744022377
U,0.1,0.1,0.0,0.007,val,100.0,100.0,0.004225780517325463,0.012217643195355997,0.3458752600162553,0.003828169973360529,0.012334396419570627,0.3103654076640603
Y,1.0,0.01,0.0,0.007,test,100.0,100.0,0.03234283477735803,0.037413144571193976,0.8644778498890394,0.02069742309965567,0.02774099338892781,0.746095239227103
Y,1.0,0.01,0.0,0.007,train,100.0,100.0,0.019711849269953723,0.021872694789427084,0.9012080797003995,0.012384663272973048,0.01913223018199054,0.6473193744022377
Y,1.0,0.01,0.0,0.007,val,100.0,100.0,0.008610542410770685,0.017073500998176182,0.5043220140489145,0.003828169973360529,0.012334396419570627,0.3103654076640603
A,0.01,0.01,0.0,0.0075,test,100.0,100.0,0.025818468235892237,0.030708483014329574,0.8407601320782842,0.021200828808788603,0.027793099371980504,0.7628090888416469
A,0.01,0.01,0.0,0.0075,train,100.0,100.0,0.013832292733390856,0.01840870809715521,0.7513994279032015,0.012882541114188953,0.019544536589261502,0.6591377111805232
A,0.01,0.01,0.0,0.0075,val,100.0,100.0,0.004589161920348265,0.012552862587164322,0.3655868841163954,0.0044204252770865555,0.012534880946879871,0.35264996097423795
AC,1.0,0.05,0.0,0.0075,test,100.0,100.0,0.028004494566522195,0.029352717581918288,0.9540682046700615,0.021200828808788603,0.027793099371980504,0.7628090888416469
AC,1.0,0.05,0.0,0.0075,train,100.0,100.0,0.018182609690049038,0.02068926163939404,0.8788428512378144,0.012882541114188953,0.019544536589261502,0.6591377111805232
AC,1.0,0.05,0.0,0.0075,val,100.0,100.0,0.007501960105499282,0.014398668036874262,0.5210176445325445,0.0044204252770865555,0.012534880946879871,0.35264996097423795
AG,1.0,0.1,0.0,0.0075,test,100.0,100.0,0.02707447926731629,0.029453727504048066,0.9192208104280181,0.021200828808788603,0.027793099371980504,0.7628090888416469
AG,1.0,0.1,0.0,0.0075,train,100.0,100.0,0.015587638202293834,0.018875985904349194,0.8257920026246954,0.012882541114188953,0.019544536589261502,0.6591377111805232
AG,1.0,0.1,0.0,0.0075,val,100.0,100.0,0.005661946405927642,0.013220359734371114,0.4282747609945202,0.0044204252770865555,0.012534880946879871,0.35264996097423795
E,0.01,0.05,0.0,0.0075,test,100.0,100.0,0.021224799892508455,0.027796832191767155,0.7635690191356134,0.021200828808788603,0.027793099371980504,0.7628090888416469
E,0.01,0.05,0.0,0.0075,train,100.0,100.0,0.012816030502026714,0.018456468972995407,0.6943923304118521,0.012882541114188953,0.019544536589261502,0.6591377111805232
E,0.01,0.05,0.0,0.0075,val,100.0,100.0,0.004513279663462803,0.012507287642698692,0.36085199221724484,0.0044204252770865555,0.012534880946879871,0.35264996097423795
I,0.01,0.1,0.0,0.0075,test,100.0,100.0,0.02120083937325604,0.027793100898114164,0.7628094270665482,0.021200828808788603,0.027793099371980504,0.7628090888416469
I,0.01,0.1,0.0,0.0075,train,100.0,100.0,0.012778619387633396,0.018463344822796716,0.6921074978334105,0.012882541114188953,0.019544536589261502,0.6591377111805232
I,0.01,0.1,0.0,0.0075,val,100.0,100.0,0.004439111773116246,0.012528695832319973,0.35431555144873594,0.0044204252770865555,0.012534880946879871,0.35264996097423795
M,0.1,0.01,0.0,0.0075,test,100.0,100.0,0.029286659162045713,0.03309442884023143,0.884942275406738,0.021200828808788603,0.027793099371980504,0.7628090888416469
M,0.1,0.01,0.0,0.0075,train,100.0,100.0,0.017190340852921367,0.020585855282660163,0.8350559457476633,0.012882541114188953,0.019544536589261502,0.6591377111805232
M,0.1,0.01,0.0,0.0075,val,100.0,100.0,0.007941100663734295,0.01596498842074233,0.49740722974277285,0.0044204252770865555,0.012534880946879871,0.35264996097423795
Q,0.1,0.05,0.0,0.0075,test,100.0,100.0,0.026148813002717545,0.03141059859299395,0.8324837530386155,0.021200828808788603,0.027793099371980504,0.7628090888416469
Q,0.1,0.05,0.0,0.0075,train,100.0,100.0,0.01489665027007206,0.018377195424851927,0.8106052052489116,0.012882541114188953,0.019544536589261502,0.6591377111805232
Q,0.1,0.05,0.0,0.0075,val,100.0,100.0,0.005090160609694919,0.012468509076110579,0.40824132045100137,0.0044204252770865555,0.012534880946879871,0.35264996097423795
U,0.1,0.1,0.0,0.0075,test,100.0,100.0,0.02547098618852258,0.030700779731282477,0.8296527453255311,0.021200828808788603,0.027793099371980504,0.7628090888416469
U,0.1,0.1,0.0,0.0075,train,100.0,100.0,0.014113696534284717,0.018784584130508312,0.7513446364038008,0.012882541114188953,0.019544536589261502,0.6591377111805232
U,0.1,0.1,0.0,0.0075,val,100.0,100.0,0.005011627784340125,0.012321544855004774,0.40673696706933316,0.0044204252770865555,0.012534880946879871,0.35264996097423795
Y,1.0,0.01,0.0,0.0075,test,100.0,100.0,0.03265327824016357,0.03724471349518978,0.8767224976372574,0.021200828808788603,0.027793099371980504,0.7628090888416469
Y,1.0,0.01,0.0,0.0075,train,100.0,100.0,0.019928817002390367,0.021912483424805892,0.9094732265225858,0.012882541114188953,0.019544536589261502,0.6591377111805232
Y,1.0,0.01,0.0,0.0075,val,100.0,100.0,0.008986094579665434,0.017340832557257123,0.5182043335852728,0.0044204252770865555,0.012534880946879871,0.35264996097423795
